Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Max Rajcic","STL",1,1,0,5.35802,10,0,0,0,,10,41,10,7,6,2,3,,0,6,5.23194,3.01869,1.73318,1.37831,0.141787,0.0818072,0.05997975915670395,0.273736,1.35415,0.289773,0.617608,,,5.07089,-0.0311876,-0.0715915,999,,,,,,,26.4,2.6399999999999997,27,2.7,,,,,,,,,,,,,,,,,,,"Max Rajcic","sa3020746",691008
"Luis Patiño","SDP",0,0,0,4.96419,9,0,0,0,,9,39,8,5,5,1,4,,0,7,6.9413,4.53084,1.53201,1.40523,0.173139,0.113014,0.060124754905700684,0.246415,1.46441,0.270767,0.69189,,,5.25887,-0.0312686,-0.0278974,999,,,,,,,35.500000000000014,3.944444444444446,34,3.7777777777777777,,,,,,,,,,,,,,,,,,,"Luis Patino","22815",672715
"Jose Bello","SFG",0,0,0,6.04098,1,1,0,0,,2.15975,13,3,2,1,0,1,0,0,2,6.7767,5.36042,1.26421,1.98476,0.125094,0.0989503,0.02614380419254303,0.291548,2.15747,0.305986,0.770449,,,6.51363,-0.0313264,-0.0652858,999,,,,,,,9.182176351547241,4.251492631970082,11.798767805099487,5.463015789416165,,,,,,,,,,,,,,,,,,,"Jose Bello","sa3021530",808366
"Carlos Duran","ATH",0,0,0,4.36057,24,0,0,0,,24,112,23,13,12,3,13,,1,25,9.51279,5.02839,1.89182,1.25733,0.224139,0.118478,0.10566065460443497,0.233647,1.51711,0.281801,0.747563,,,4.6512,-0.0314301,-0.0615582,999,,,,,,,88.90000000000002,3.7041666666666675,89,3.7083333333333335,,,,,,,,,,,,,,,,,,,"Carlos Duran","sa3006404",679922
"Keyner Martinez","SFG",0,0,0,6.29551,1,0,0,0,,1.67933,7,2,1,1,0,1,0,0,1,4.05074,4.49652,0.900862,1.32686,0.103832,0.115259,-0.011426553130149841,0.29509,1.6165,0.304154,0.604563,,,5.83231,-0.0314818,-0.014278,999,,,,,,,6.2270763397216795,3.7080616272268316,7.396673202514648,4.404526068907553,,,,,,,,,,,,,,,,,,,"Keyner Martinez","sa3023631",815212
"Giomar Diaz","ATL",0,0,0,5.89315,1,0,0,0,,1.69131,8,2,1,1,0,1,0,0,1,5.81559,5.59974,1.03855,1.39156,0.134816,0.129812,0.005003944039344788,0.277228,1.76244,0.297572,0.677412,,,5.92414,-0.0314895,-0.0103539,999,,,,,,,6.315705823898315,3.7342059452696867,7.456557989120483,4.408742894398337,,,,,,,,,,,,,,,,,,,"Giomar Diaz","sa3018797",692816
"Kai Wynyard","TEX",0,0,0,6.16574,1,0,0,0,,1.87447,8,2,1,1,0,1,0,0,1,5.53855,4.8533,1.14119,1.62316,0.142198,0.124605,0.017593123018741608,0.271207,1.55277,0.283263,0.618722,,,6.05237,-0.0314926,-0.00343764,999,,,,,,,7.671103549003601,4.092404476838061,8.372367262840271,4.466516851102913,,,,,,,,,,,,,,,,,,,"Kai Wynyard","sa3015311",698785
"Liam Rocha","MIN",0,0,0,6.36307,1,1,0,0,,2.06771,11,3,2,1,0,1,0,0,1,6.46324,6.18393,1.04517,1.96314,0.136684,0.130777,0.005906969308853149,0.27498,1.92544,0.286006,0.711844,,,6.81774,-0.0315106,-0.0702185,999,,,,,,,6.501037549972534,3.1440794594928048,9.338538885116577,4.516372665851455,,,,,,,,,,,,,,,,,,,"Liam Rocha","sa3023105",814557
"Lorenzo Encarnacion","ARI",0,0,0,6.04084,1,1,0,0,,4.5217,21,5,3,3,1,2,0,0,3,5.27587,4.25652,1.23948,1.57606,0.129281,0.104303,0.024978339672088623,0.284362,1.61339,0.297096,0.643381,,,5.84204,-0.031555,-0.0110963,999,,,,,,,8.160611057281496,1.8047644653142607,9.608520984649658,2.1249777885013983,,,,,,,,,,,,,,,,,,,"Lorenzo Encarnacion","sa3015498",699230
"Jacob Kmatz","TBR",0,0,0,6.07956,1,1,0,0,,4.6,20,5,3,3,1,2,0,0,2,4.35562,3.39119,1.28439,1.66231,0.112435,0.0875391,0.024895556271076202,0.285133,1.48358,0.286986,0.608802,,,5.86781,-0.0315782,-0.0263531,999,,,,,,,6.739999294281009,1.4652172682641342,7.999999523162842,1.7391303671780953,,,,,,,,,,,,,,,,,,,"Jacob Kmatz","sa3035522",695771
"Fraynel Nova","KCR",0,0,0,6.04611,1,0,0,0,,1.99516,9,2,1,1,0,1,0,0,1,4.92632,4.50651,1.09316,1.46784,0.117284,0.107289,0.009994730353355408,0.289328,1.69088,0.301807,0.654431,,,5.85257,-0.0315888,0.00733678,999,,,,,,,8.564154767990114,4.292473648442676,8.975780248641968,4.498786072329463,,,,,,,,,,,,,,,,,,,"Fraynel Nova","sa3019696",805843
"Jhoster Baez","HOU",0,0,0,6.0165,1,1,0,0,,4,19,5,3,3,1,2,0,0,3,6.35882,5.02251,1.26607,1.7079,0.148744,0.117486,0.031258806586265564,0.274081,1.69182,0.29133,0.674315,,,6.06061,-0.0315896,-0.0533763,999,,,,,,,4.300000000000001,1.0750000000000002,7,1.75,,,,,,,,,,,,,,,,,,,"Jhoster Baez","sa3024611",823891
"Yehizon Sanchez","ATH",0,0,0,6.42368,1,1,0,0,,2.02817,10,3,2,1,0,1,0,0,1,4.57524,5.57099,0.821262,1.62327,0.101624,0.123742,-0.02211727201938629,0.290255,1.87407,0.295631,0.674972,,,6.52945,-0.0316086,-0.0784233,999,,,,,,,6.2084729194641115,3.06111753344689,9.140860080718994,4.506945174255328,,,,,,,,,,,,,,,,,,,"Yehizon Sanchez","sa3011574",691315
"Bryce Hubbart","CIN",0,0,0,6.67481,1,1,0,0,,3.02493,14,3,2,2,1,2,0,0,2,6.02406,6.10461,0.986804,1.90211,0.14165,0.143544,-0.0018942058086395264,0.271985,1.76293,0.281056,0.649532,,,6.78754,-0.0316209,0.00132698,999,,,,,,,0.2844784736633317,0.0940446616875831,0.12464761734008789,0.0412067839508479,,,,,,,,,,,,,,,,,,,"Bryce Hubbart","sa3020323",687114
"Caden Vire","MIL",0,0,0,5.84927,1,0,0,0,,1.0638,7,1,1,1,0,1,0,0,1,9.37395,8.34374,1.12347,2.18898,0.162145,0.144325,0.01781998574733734,0.256201,2.31465,0.277003,0.81291,,,7.2681,-0.0316653,-0.043572,999,,,,,,,4.272139239311219,4.015913515989729,4.319012999534607,4.0599759766638135,,,,,,,,,,,,,,,,,,,"Caden Vire","sa3017967",701791
"Francisco Pazos","SEA",0,0,0,6.38547,1,1,0,0,,2.73132,12,3,2,2,0,1,0,0,1,3.71136,4.26532,0.870124,1.58037,0.0939617,0.107987,-0.014024831354618073,0.288684,1.5897,0.286896,0.606293,,,6.19557,-0.0317323,-0.0431417,999,,,,,,,11.411797285079956,4.178119279472954,12.656619787216187,4.6338771908492,,,,,,,,,,,,,,,,,,,"Francisco Pazos","sa3022380",802387
"Jan Hechavarria","LAA",0,0,0,6.80358,1,1,0,0,,2.49606,12,3,2,2,1,1,0,0,1,4.56211,5.22803,0.872625,1.83778,0.106602,0.122162,-0.015560351312160492,0.29193,1.78308,0.292926,0.639468,,,6.71836,-0.0317678,-0.0413614,999,,,,,,,-2.6291726589202886,-1.053330060248013,-1.5197112560272217,-0.6088445897380178,,,,,,,,,,,,,,,,,,,"Jan Hechavarria","sa3023602",816088
"Will Bednar","SFG",0,0,0,5.37553,1,0,0,0,,1.62417,8,2,1,1,0,1,0,0,2,8.79761,7.25052,1.21338,1.49115,0.195064,0.160762,0.03430257737636566,0.240003,1.79924,0.276269,0.731764,,,5.97883,-0.0320489,-0.0171705,999,,,,,,,7.8188673019409185,4.8140658001123855,9.120856285095215,5.61569861902086,,,,,,,,,,,,,,,,,,,"Will Bednar","sa3017844",687218
"Baldemix Cabrera","TBR",0,0,0,6.25825,1,0,0,0,,2,8,2,2,1,0,1,0,0,1,4.74371,4.15222,1.14245,1.40302,0.13177,0.115339,0.016430281102657318,0.28578,1.45939,0.299765,0.56392,,,5.66197,-0.0321268,-0.100147,999,,,,,,,8.600000000000001,4.300000000000001,9,4.5,,,,,,,,,,,,,,,,,,,"Baldemix Cabrera","sa3020994",808002
"Yoendris Gonzalez","CHC",0,0,0,5.8445,1,0,0,0,,1.11506,7,2,1,1,0,1,0,0,1,8.30397,7.33608,1.13194,2.05943,0.14927,0.131871,0.01739858090877533,0.264695,2.21565,0.283047,0.794799,,,6.96613,-0.0321379,-0.043933,999,,,,,,,2.0514429092407225,1.8397603540806944,4.575299263000488,4.103187153883983,,,,,,,,,,,,,,,,,,,"Yoendris Gonzalez","sa3020334",803248
"Miguel Valdez","SDP",0,0,0,6.10978,1,0,0,0,,1.29113,7,2,1,1,0,1,0,0,1,5.41118,6.03293,0.896942,1.71704,0.112695,0.125643,-0.012948557734489441,0.278169,1.95024,0.285922,0.718163,,,6.64596,-0.0322374,-0.0362052,999,,,,,,,3.3543968915939333,2.598022384817848,5.455673575401306,4.225487481422234,,,,,,,,,,,,,,,,,,,"Miguel Valdez","sa3021025",808895
"Harold Melenge","SEA",0,0,0,5.84709,1,1,0,0,,3.49753,16,4,2,2,1,1,0,0,1,3.77589,3.58981,1.05184,1.61406,0.0918513,0.0873248,0.004526577889919281,0.279709,1.55129,0.27635,0.647357,,,6.00147,-0.0322614,0.00213857,999,,,,,,,2.181758928298949,0.6237990282708091,3.4876749515533447,0.9971808605819128,,,,,,,,,,,,,,,,,,,"Harold Melenge","sa3009747",684266
"Alejandro Méndez","BAL",0,0,0,6.48372,1,0,0,0,,1.16018,6,1,1,1,0,1,0,0,1,5.73469,7.4054,0.774393,1.55989,0.127117,0.164151,-0.03703363239765167,0.273613,1.9511,0.288235,0.681468,,,6.81212,-0.0322621,-0.0428373,999,,,,,,,4.985335326194765,4.297034421157838,4.800902247428894,4.1380651169882885,,,,,,,,,,,,,,,,,,,"Alejandro Mendez","sa3011785",691759
"Scott McGough","ARI",2,2,0,4.25188,38,0,0,5,,38,168,36,20,18,5,17,,2,37,8.68123,4.06794,2.13406,1.12069,0.219223,0.102726,0.11649719625711441,0.240885,1.39117,0.289938,0.719218,,,4.30055,-0.0322652,-0.0496926,999,,,,,,,163.1,4.292105263157895,162,4.2631578947368425,,,,,,,,,,,,,,,,,,,"Scott McGough","12056",543518
"Alexander Meckley","WSN",0,0,0,6.29878,1,1,0,0,,3.51515,17,4,3,2,1,2,0,0,2,4.87434,5.04526,0.966122,1.5894,0.112608,0.116557,-0.003948666155338287,0.289546,1.77467,0.298568,0.661416,,,6.22854,-0.0322683,-0.073913,999,,,,,,,1.312084054946899,0.3732658246873743,2.575732469558716,0.7327525251137901,,,,,,,,,,,,,,,,,,,"Alexander Meckley","sa3025591",814384
"Brooks Auger","LAD",0,0,0,6.21962,1,1,0,0,,4.82,21,5,4,3,1,2,0,0,2,4.38046,4.14417,1.05702,1.64284,0.111713,0.105687,0.006026074290275574,0.28162,1.54394,0.283488,0.612505,,,6.09466,-0.0322852,-0.0915047,999,,,,,,,8.36800127029419,1.736099786778612,9.100000858306885,1.8879669158124242,,,,,,,,,,,,,,,,,,,"Brooks Auger","sa3026300",824624
"Nicholas Judice","BOS",0,0,0,6.75265,1,0,0,0,,0.802313,6,1,1,1,0,1,0,0,1,8.02035,9.73944,0.823492,2.30488,0.127307,0.154594,-0.027287155389785767,0.285515,2.74606,0.300783,0.806935,,,8.23034,-0.0322933,-0.0529816,999,,,,,,,2.337118184566498,2.9129746163297683,3.0115663409233093,3.753604060091602,,,,,,,,,,,,,,,,,,,"Nicholas Judice","sa3023672",700113
"Blaze Pontes","ATH",0,0,0,6.51679,1,1,0,0,,2.64969,12,3,2,2,0,1,0,0,1,3.25882,4.34566,0.749903,1.51024,0.0813163,0.108436,-0.027119383215904236,0.297034,1.64707,0.293964,0.606318,,,6.22399,-0.0322961,-0.0430545,999,,,,,,,10.807726526260375,4.078860248648122,12.248463869094849,4.622597755528195,,,,,,,,,,,,,,,,,,,"Blaze Pontes","sa3020486",806281
"Joseilyn Gonzalez","LAD",0,0,0,6.31392,1,0,0,0,,1.54793,7,2,1,1,0,1,0,0,1,5.10652,5.44913,0.937126,1.6415,0.122492,0.13071,-0.008218228816986084,0.276507,1.70336,0.284247,0.647175,,,6.38712,-0.0323143,-0.0208646,999,,,,,,,5.254685544967653,3.3946521604727686,6.739652395248413,4.353976154914963,,,,,,,,,,,,,,,,,,,"Joseilyn Gonzalez","sa3018910",805120
"Andrew Landry","NYY",0,0,0,6.06508,1,1,0,0,,3.68946,18,4,3,2,1,2,0,0,2,5.28302,5.03389,1.04949,1.75526,0.118497,0.112909,0.00558808445930481,0.277042,1.76097,0.283125,0.688829,,,6.37676,-0.0323168,-0.0666063,999,,,,,,,2.6019937038421634,0.7052508185774844,3.4472930431365967,0.9343628452899702,,,,,,,,,,,,,,,,,,,"Andrew Landry","sa3024982",815069
"Eudry Alcantara","CLE",0,0,0,6.07709,1,0,0,0,,1.20723,7,2,1,1,0,1,0,0,1,6.79248,7.59447,0.894398,1.65577,0.13418,0.150023,-0.015842720866203308,0.271179,2.12088,0.289897,0.74243,,,6.79494,-0.0323308,-0.0391128,999,,,,,,,2.7334682703018194,2.2642566792874574,5.036127209663391,4.171654303110881,,,,,,,,,,,,,,,,,,,"Eudry Alcantara","sa3019701",805122
"Braydon Fisher","TOR",2,2,0,4.28344,36,0,0,3,,36,159,32,19,17,5,19,,2,38,9.3344,4.80019,1.94459,1.15101,0.23788,0.122329,0.11555053293704987,0.229491,1.39972,0.282929,0.720825,,,4.4504,-0.032335,-0.0992349,999,,,,,,,146.70000000000005,4.075000000000001,140,3.888888888888889,,,,,,,,,,,,,,,,,,,"Braydon Fisher","24609",680755
"Ben Hernandez","SEA",0,0,0,6.05329,1,1,0,0,,2.8392,13,3,2,2,0,2,0,0,1,3.57185,4.82942,0.739601,1.37428,0.0869837,0.117609,-0.030625246465206146,0.281708,1.65578,0.282328,0.638811,,,6.12717,-0.032526,-0.0368855,999,,,,,,,9.210111904144288,3.2439060011490968,10.196021556854248,3.5911545766607107,,,,,,,,,,,,,,,,,,,"Ben Hernandez","sa3014541",690989
"Noah Takacs","PIT",0,0,0,6.48145,1,0,0,0,,1.42714,7,2,1,1,0,1,0,0,1,5.21135,6.31694,0.82498,1.53646,0.121049,0.14673,-0.025680601596832275,0.28134,1.83323,0.293633,0.656531,,,6.51445,-0.0325545,-0.0228151,999,,,,,,,4.360834217071534,3.0556462248185645,6.1356987953186035,4.299297778196543,,,,,,,,,,,,,,,,,,,"Noah Takacs","sa3023612",692176
"Noah Davis","LAD",0,0,0,4.72436,16,0,0,1,,16,74,16,9,8,3,7,,1,14,7.97279,3.88072,2.05446,1.48379,0.191286,0.0931076,0.09817856550216675,0.248851,1.46384,0.280027,0.722209,,,4.92338,-0.0325633,-0.0478248,999,,,,,,,47.9,2.99375,49,3.0625,,,,,,,,,,,,,,,,,,,"Noah Davis","25862",663562
"Raimy Rodriguez","HOU",0,0,0,5.87909,1,1,0,0,,3.37017,16,3,2,2,1,3,0,0,3,7.0165,6.92415,1.01334,1.438,0.161642,0.159514,0.0021273791790008545,0.258681,1.8017,0.285954,0.689622,,,6.18108,-0.0325742,0.0044083,999,,,,,,,1.8392518043518082,0.5457446542092496,0.8508458137512207,0.25246382975532405,,,,,,,,,,,,,,,,,,,"Raimy Rodriguez","sa3018326",800321
"Carson Ragsdale","SFG",1,1,0,4.5101,20,0,0,0,,20,85,18,11,10,3,9,,1,18,7.92358,3.91581,2.02348,1.18583,0.210361,0.10396,0.1064009815454483,0.243642,1.33734,0.286318,0.685248,,,4.50562,-0.0326367,-0.0549611,999,,,,,,,70.3,3.5149999999999997,67,3.35,,,,,,,,,,,,,,,,,,,"Carson Ragsdale","sa3014922",685068
"Patrick Monteverde","MIA",0,0,0,5.14596,13,0,0,0,,13,57,14,8,8,2,5,,1,9,6.25601,3.33121,1.878,1.41165,0.162386,0.0864677,0.07591848075389862,0.265791,1.39741,0.288889,0.65622,,,5.0033,-0.0326632,-0.0495714,999,,,,,,,35.199999999999996,2.7076923076923074,39,3,,,,,,,,,,,,,,,,,,,"Patrick Monteverde","29564",687287
"Steven Echavarria","ATH",0,0,0,5.68898,1,1,0,0,,3.08811,16,4,2,2,1,2,0,0,2,6.05919,5.78461,1.04747,1.51006,0.133266,0.127227,0.006039142608642578,0.267923,1.80783,0.284328,0.710413,,,6.11088,-0.0327898,-0.0173535,999,,,,,,,-1.8480073928833018,-0.5984272331279158,0.4405355453491211,0.14265552644053717,,,,,,,,,,,,,,,,,,,"Steven Echavarria","sa3023560",806064
"Mailon Felix",,0,0,0,6.20308,1,0,0,0,,1.4,7,2,1,1,0,1,0,0,1,5.89044,5.79301,1.01682,1.88,0.126385,0.124294,0.0020905733108520508,0.274354,1.87096,0.282106,0.708368,,,6.68858,-0.0328125,-0.0281335,999,,,,,,,4.159999823570252,2.9714284960104487,5.9999998807907104,4.285714273550072,,,,,,,,,,,,,,,,,,,"Mailon Felix","sa3067089",829463
"Jared Shuster","CHW",2,1,0,4.85125,29,0,0,0,,29,125,29,17,16,4,11,,1,22,6.7143,3.50681,1.91465,1.28791,0.171814,0.0897364,0.08207734674215317,0.260029,1.40527,0.289233,0.677664,,,4.78463,-0.0328185,-0.109423,999,,,,,,,98.00000000000003,3.379310344827587,101,3.4827586206896552,,,,,,,,,,,,,,,,,,,"Jared Shuster","27472",694363
"Doimil Perez","WSN",0,0,0,6.28013,1,0,0,0,,1.47175,8,2,1,1,0,1,0,0,1,6.91705,5.98219,1.15627,1.86495,0.140424,0.121445,0.018978722393512726,0.286047,2.02169,0.305128,0.727396,,,6.51072,-0.0328204,-0.0234352,999,,,,,,,4.690916633605958,3.187315104549723,6.35872745513916,4.320534694282213,,,,,,,,,,,,,,,,,,,"Doimil Perez","sa3017104",698985
"Miguel Flores","CLE",0,0,0,5.92922,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1,7.51323,6.79465,1.10576,1.99984,0.125221,0.113244,0.011976346373558044,0.285368,2.42007,0.301992,0.806319,,,6.88068,-0.0328508,-0.0394769,999,,,,,,,2.680000352859497,2.2333335386382127,5.000000238418579,4.1666666997803565,,,,,,,,,,,,,,,,,,,"Miguel Flores","sa3024465",821793
"Keegan Zinn","CLE",0,0,0,6.26798,1,1,0,0,,2.53582,13,3,2,2,0,2,0,0,2,6.41748,6.57065,0.976689,1.63357,0.138972,0.142289,-0.003316834568977356,0.277983,1.93564,0.297495,0.698754,,,6.48215,-0.0328778,-0.0444743,999,,,,,,,8.965103340148925,3.5353796626933756,10.679123878479004,4.21130197197824,,,,,,,,,,,,,,,,,,,"Keegan Zinn","sa3023088",815111
"Hayden Frank","CHC",0,0,0,5.6711,1,1,0,0,,4.275,22,6,3,3,1,2,0,0,3,6.15182,4.36694,1.40873,1.76175,0.131331,0.0932268,0.038104258477687836,0.278205,1.78248,0.291122,0.725423,,,5.96926,-0.0330051,-0.0372721,999,,,,,,,3.735000705718994,0.873684356116482,8.375000476837158,1.959064395323092,,,,,,,,,,,,,,,,,,,"Hayden Frank","sa3031647",810070
"Yeriel Santos","HOU",0,0,0,6.00896,1,1,0,0,,3.77106,17,4,3,3,1,2,0,0,2,5.50993,5.65595,0.974182,1.45946,0.136144,0.139752,-0.0036081820726394653,0.267339,1.64771,0.282103,0.646505,,,6.10258,-0.0330997,-0.0661051,999,,,,,,,3.2058562755584727,0.8501203548414653,3.8553082942962646,1.0223402964624282,,,,,,,,,,,,,,,,,,,"Yeriel Santos","sa3018891",802105
"Ryan Hawks","SEA",0,0,0,5.81045,1,1,0,0,,4.62527,21,5,3,3,1,2,0,0,2,3.88602,3.45769,1.12388,1.53612,0.0967689,0.0861027,0.01066616177558899,0.281901,1.52036,0.281654,0.63619,,,5.81647,-0.0332213,-0.0317771,999,,,,,,,6.9270112991333015,1.4976441607942683,8.126358985900879,1.7569473410957517,,,,,,,,,,,,,,,,,,,"Ryan Hawks","sa3022999",686470
"Will Frisch","CHC",0,0,0,5.86246,1,1,0,0,,2.58804,14,3,2,2,0,2,0,0,2,7.2622,6.78771,1.0699,1.65258,0.15115,0.141274,0.00987561047077179,0.265651,1.95438,0.288194,0.732291,,,6.40148,-0.0333128,-0.0416856,999,,,,,,,9.351532125473021,3.6133577864748068,10.940224409103394,4.227215874790777,,,,,,,,,,,,,,,,,,,"Will Frisch","sa3024514",687137
"Dylan Lesko","TBR",0,0,0,5.56665,1,1,0,0,,3.20997,16,3,2,2,1,3,0,0,3,8.42966,7.36629,1.14436,1.53225,0.190362,0.166349,0.024013429880142212,0.240225,1.78815,0.272874,0.717896,,,6.1577,-0.0334066,-0.010257,999,,,,,,,0.6537444591522226,0.20366090096007988,0.04982733726501465,0.015522701963691505,,,,,,,,,,,,,,,,,,,"Dylan Lesko","sa3020677",702266
"Andres Galan","TBR",0,0,0,6.45991,1,1,0,0,,3,14,4,2,2,1,2,0,0,2,4.84959,4.6702,1.03841,1.66527,0.115467,0.111195,0.004271320998668671,0.293345,1.71997,0.301449,0.640696,,,6.21115,-0.0334235,-0.0227302,999,,,,,,,-2.4999999999999982,-0.8333333333333327,0,0,,,,,,,,,,,,,,,,,,,"Andres Galan","sa3031833",800883
"Logan Clayton","ARI",0,0,0,6.49693,1,1,0,0,,3.16723,15,4,2,2,1,2,0,0,1,4.21839,4.65387,0.906426,1.52259,0.100865,0.111278,-0.010412715375423431,0.300196,1.74088,0.306686,0.633251,,,6.13925,-0.03365,0.00108972,999,,,,,,,-3.2625076293945323,-1.0300827441675602,-1.1638565063476562,-0.36746841388945767,,,,,,,,,,,,,,,,,,,"Logan Clayton","sa3020890",700875
"Bryan Rivera","MIL",0,0,0,5.94014,1,1,0,0,,3.72086,18,4,3,2,1,2,0,0,3,6.13174,5.59882,1.09518,1.68039,0.144003,0.131488,0.012515604496002197,0.262878,1.68721,0.275904,0.677738,,,6.26932,-0.0338719,-0.0605067,999,,,,,,,4.834348154067998,1.2992563375725972,5.604289293289185,1.5061820435437774,,,,,,,,,,,,,,,,,,,"Bryan Rivera","sa3019382",800469
"Sean Heppner","CLE",0,0,0,5.87978,1,0,0,0,,1.48922,8,2,1,1,0,1,0,0,1,7.2053,6.69899,1.07558,1.6985,0.149239,0.138752,0.010486811399459839,0.265971,1.95553,0.286845,0.734323,,,6.45051,-0.033917,-0.0247589,999,,,,,,,4.820240521430969,3.236751483710582,6.446108460426331,4.328508303824288,,,,,,,,,,,,,,,,,,,"Sean Heppner","sa3025375",692174
"Bryce Jarvis","ARI",1,1,0,4.87301,16,0,0,0,,16,70,16,9,9,2,7,,1,13,7.28178,4.04989,1.79802,1.17525,0.182959,0.101756,0.08120322227478027,0.262439,1.47954,0.30133,0.684928,,,4.68465,-0.0339242,-0.0383417,999,,,,,,,54.20000000000001,3.3875000000000006,56,3.5,,,,,,,,,,,,,,,,,,,"Bryce Jarvis","27477",686826
"Eybersson Polanco","BOS",0,0,0,6.66741,1,1,0,0,,2.71228,14,4,2,2,1,2,0,0,1,4.57535,5.54311,0.825413,1.66438,0.100859,0.122192,-0.021333105862140656,0.299721,1.92419,0.305948,0.669585,,,6.58011,-0.0342617,-0.0217815,999,,,,,,,-6.629143619537354,-2.444124050049411,-3.438610553741455,-1.2677943389827708,,,,,,,,,,,,,,,,,,,"Eybersson Polanco","sa3018301",702882
"Luke Anderson",,0,0,0,6.38562,1,0,0,0,,1.02683,6,1,1,1,0,1,0,0,1,6.72345,8.12918,0.827075,1.79948,0.13254,0.160252,-0.027711495757102966,0.270578,2.16401,0.285741,0.737261,,,7.20224,-0.0343634,-0.050835,999,,,,,,,3.9985258102417,3.8940567861080133,4.134139060974121,4.026126885030004,,,,,,,,,,,,,,,,,,,"Luke Anderson","sa3017984",680093
"Casey Anderson","ARI",0,0,0,6.23332,1,1,0,0,,3.90463,18,5,3,3,1,2,0,0,2,5.08234,4.88629,1.04012,1.48526,0.119823,0.115201,0.004622280597686768,0.292374,1.74614,0.306648,0.653212,,,5.97491,-0.0347004,-0.0467811,999,,,,,,,1.5942898273468025,0.4083071358687779,4.5231688022613525,1.158410514213614,,,,,,,,,,,,,,,,,,,"Casey Anderson","sa3022742",814783
"Daury Zapata","ATL",0,0,0,5.86973,1,0,0,0,,1.2,8,2,1,1,0,1,0,0,1,9.06023,7.20002,1.25836,2.19633,0.143813,0.114286,0.029527269303798676,0.280952,2.51919,0.303004,0.829769,,,6.96808,-0.0347766,-0.0358597,999,,,,,,,2.680000352859497,2.2333335386382127,5.000000238418579,4.1666666997803565,,,,,,,,,,,,,,,,,,,"Daury Zapata","sa3020986",807576
"Victor Brea","ARI",0,0,0,6.15455,1,0,0,0,,2,9,2,1,1,0,1,0,0,1,5.54204,4.62195,1.19907,1.51367,0.13684,0.114122,0.022718146443367004,0.286386,1.64034,0.304266,0.635954,,,5.81779,-0.034933,0.00659553,999,,,,,,,8.600000000000001,4.300000000000001,9,4.5,,,,,,,,,,,,,,,,,,,"Victor Brea","sa3019242",699233
"Brayan Restituyo","ATH",0,0,0,6.00663,1,0,0,0,,1.59326,8,2,1,1,0,1,0,0,1,5.64477,5.06584,1.11428,1.69304,0.133207,0.119545,0.01366165280342102,0.270926,1.67106,0.280934,0.669258,,,6.21176,-0.0350651,-0.0221935,999,,,,,,,5.590125250816345,3.508607921970695,6.966300845146179,4.372356116446887,,,,,,,,,,,,,,,,,,,"Brayan Restituyo","sa3015461",692844
"Owen Stevenson","TBR",0,0,0,6.15841,1,0,0,0,,1.69883,8,2,1,1,0,1,0,0,1,4.52014,5.23733,0.863061,1.37213,0.107647,0.124727,-0.017079956829547882,0.287009,1.73805,0.297516,0.649796,,,6.0562,-0.0353746,-0.0168126,999,,,,,,,6.37135353088379,3.750432760697762,7.494157791137695,4.411360122693187,,,,,,,,,,,,,,,,,,,"Owen Stevenson","sa3023225",809850
"Davian Garcia","WSN",0,0,0,6.39457,1,1,0,0,,3.7,18,4,3,3,1,2,0,0,2,5.4505,5.28242,1.03182,1.6876,0.128043,0.124095,0.003948487341403961,0.283876,1.74704,0.295304,0.654088,,,6.32215,-0.0353871,-0.0636462,999,,,,,,,2.680000352859496,0.7243244103570315,3.500000238418579,0.9459459981925294,,,,,,,,,,,,,,,,,,,"Davian Garcia","sa3031927",807485
"Dominic Hambley","CHC",0,0,0,6.26238,1,1,0,0,,2.07715,11,2,2,1,0,2,0,0,1,6.01838,8.04515,0.748075,1.3836,0.126054,0.168504,-0.0424504280090332,0.275166,2.08821,0.295797,0.709149,,,6.72154,-0.0355462,-0.0710967,999,,,,,,,6.170873737335206,2.9708438463952413,6.385725498199463,3.074279933215322,,,,,,,,,,,,,,,,,,,"Dominic Hambley","sa3017999",692163
"Elijah Pleasants","SFG",0,0,0,6.2917,1,1,0,0,,2.24385,12,3,2,2,0,2,0,0,1,4.85394,6.81641,0.712096,1.35317,0.103644,0.145548,-0.04190393537282944,0.287907,2.01864,0.300969,0.694133,,,6.5109,-0.0356566,-0.0604734,999,,,,,,,4.8045093536376955,2.1411875810187646,7.219263076782227,3.217351722379242,,,,,,,,,,,,,,,,,,,"Elijah Pleasants","sa3024979",681405
