Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Rob Refsnyder","BOS",35,150,132,35,23,7,1,4,19,18,15,0,37,2,1,0,,2,1,0.264036,0.0968579,0.24546,0.394597,0.34572,0.423255,0.339915,0.768975,0.159219,4.55758,0.332268,-0.233113,-0.135274,20.5395,3.06206,114.07,-0.368387,-0.716479,2.0374308228492737,-2.4708001613616943,0.474076,735.4199829101562,,,,,,,179.6,5.131428571,179.6,5.131428571,,,,,,,,,,,,,,,,,,,"Rob Refsnyder","13770",608701
"Mauricio Dubón","HOU",53,229,214,55,41,11,1,3,25,23,11,0,30,2,2,1,,3,1,0.257688,0.0459839,0.131284,0.350263,0.294769,0.360452,0.289629,0.655221,0.102764,4.43617,0.284115,-0.221035,-0.221652,22.1577,-4.51058,86.2131,-0.442686,0.366891,-4.039752900600433,0.967816948890686,0.474036,457.1700134277344,,,,,,,201.7,3.805660377,201.7,3.805660377,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Christian Vázquez","MIN",55,218,201,47,34,9,0,4,21,21,12,0,44,1,2,2,,2,1,0.232283,0.0566371,0.201138,0.281584,0.277774,0.338415,0.273443,0.616189,0.106131,3.03957,0.27525,-1.01408,-0.418957,18.2172,-7.0834,74.0154,-1.43304,1.01679,-7.8648762702941895,5.0792930126190186,0.463049,639.0999755859375,,,,,,,165.9,3.016363636,165.9,3.016363636,,,,,,,,,,,,,,,,,,,"Christian Vazquez","9774",543877
"Nathan Lukes","TOR",35,153,137,36,26,7,0,2,17,15,12,0,27,2,1,1,,2,1,0.260866,0.0768434,0.174088,0.441405,0.323793,0.367961,0.308588,0.691755,0.107095,3.92256,0.305864,-0.212209,-0.215694,17.0799,-0.698908,99.286,-0.427904,1.17739,-0.5520865842700005,-0.09730362892150879,0.460679,743.3200073242188,,,,,,,146.7,4.191428571,146.7,4.191428571,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
"Taylor Walls","TBR",37,158,138,28,19,6,1,3,18,13,18,0,39,0,1,0,,8,2,0.20474,0.113575,0.247844,0.458253,0.296197,0.315427,0.278493,0.611624,0.110686,6.45709,0.263674,0.516604,0.545882,13.8633,-4.50815,80.9236,1.06249,0.177747,-2.366209030151367,1.543487310409546,0.460346,699.02001953125,,,,,,,133.7,3.613513513,133.7,3.613513513,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Will Benson","CIN",32,140,122,26,15,5,1,5,18,15,16,0,49,1,0,0,,5,2,0.214429,0.113195,0.347058,0.326156,0.310716,0.386694,0.310748,0.69741,0.172265,6.35461,0.310759,0.0630318,0.207959,15.9124,-0.399961,89.6535,0.270991,2.05871,-1.452618956565857,1.199452519416809,0.459293,686.0499877929688,,,,,,,145.7,4.553125,145.7,4.553125,,,,,,,,,,,,,,,,,,,"Will Benson","21853",666181
"Tyler Heineman","TOR",32,126,111,24,18,4,0,2,12,11,11,0,29,2,1,1,,2,0,0.219583,0.084523,0.231203,0.365579,0.300182,0.316693,0.280776,0.616875,0.0971102,4.01816,0.277022,-0.184203,-0.000316114,11.2683,-3.36118,79.82,-0.184519,0.848651,-3.072780027985573,3.306984603404999,0.458566,747.0800170898438,,,,,,,96.6,3.01875,96.6,3.01875,,,,,,,,,,,,,,,,,,,"Tyler Heineman","13897",623168
"Gary Sánchez","BAL",38,155,137,29,17,5,0,6,17,20,14,0,42,3,1,0,,0,0,0.208939,0.0883322,0.270786,0.326206,0.292389,0.384233,0.300676,0.676622,0.175294,1.96291,0.247958,-0.445869,-0.255764,16.3152,-1.68263,95.0241,-0.701633,0.0719648,-1.577781081199646,0.8065326809883118,0.454577,522.8200073242188,,,,,,,147.3,3.876315789,147.3,3.876315789,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Jake McCarthy","ARI",34,147,132,34,25,6,2,2,19,14,10,0,25,3,1,1,,8,2,0.258614,0.0698727,0.170829,0.40902,0.323223,0.373921,0.310622,0.697143,0.115307,7.36225,0.303447,0.694245,0.692571,16.6079,-0.432626,94.4129,1.38682,-0.714442,0.4145227074623108,-0.9852752685546875,0.448118,220.74000549316406,,,,,,,154.6,4.547058823,154.6,4.547058823,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Noelvi Marte","CIN",51,221,204,51,34,10,1,6,25,25,14,0,52,2,1,0,,8,2,0.25011,0.0619354,0.234752,0.263834,0.301047,0.395208,0.306309,0.696255,0.145098,5.39116,0.305692,0.316117,0.300755,24.2259,-1.40778,86.6767,0.616871,-1.08444,-2.8709319829940796,-0.29678159952163696,0.435254,499.42999267578125,,,,,,,230.3,4.515686274,230.3,4.515686274,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Oswald Peraza","NYY",48,209,189,42,29,7,0,6,25,22,15,0,51,3,1,0,,6,2,0.223356,0.0735309,0.243008,0.302587,0.290809,0.356672,0.289059,0.647481,0.133316,4.81922,0.272655,0.130587,0.0366179,20.0933,-4.20445,84.2632,0.167205,-0.1073,-3.5736576914787292,0.7121444642543793,0.42542,733.0800170898438,,,,,,,182.7,3.80625,182.7,3.80625,,,,,,,,,,,,,,,,,,,"Oswald Peraza","22823",672724
"Hyeseong Kim","LAD",35,152,139,35,25,6,1,2,19,15,10,0,29,1,1,0,,6,1,0.249849,0.066303,0.188145,0.352404,0.303464,0.359291,0.294494,0.662755,0.109441,6.45995,0.296957,0.32747,0.475054,15.2339,-2.39428,86.9357,0.802524,0.101967,-1.549387812614441,0.5353005155920982,0.419751,487.30999755859375,,,,,,,140.5,4.014285714,140.5,4.014285714,,,,,,,,,,,,,,,,,,,"Hyeseong Kim","35322",808975
"Jared Triolo","PIT",42,182,163,39,27,8,1,3,19,17,17,0,45,2,1,0,,4,1,0.23912,0.0911589,0.246114,0.370394,0.313859,0.3523,0.299346,0.666159,0.11318,5.02892,0.309062,-0.0482072,0.09283,18.9834,-2.17038,85.8994,0.0446228,0.735398,-3.00156170129776,0.8798422366380692,0.410115,630.4500122070312,,,,,,,174.3,4.15,174.3,4.15,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Jesse Winker","NYM",46,197,167,39,26,8,1,5,23,21,26,1,42,3,1,0,,3,1,0.235287,0.129658,0.212944,0.608882,0.344238,0.380397,0.325697,0.724635,0.14511,4.24402,0.282176,-0.67372,-0.152887,24.7005,1.78385,109.675,-0.826607,-0.357177,1.4375755786895752,-4.239121466875076,0.392264,400.7099914550781,,,,,,,217.2,4.72173913,217.2,4.72173913,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Randal Grichuk","ARI",44,192,177,45,28,10,1,7,24,25,12,0,38,2,1,0,,1,0,0.255477,0.0637376,0.199795,0.319015,0.309055,0.433785,0.32415,0.742841,0.178308,3.65467,0.290155,-0.378699,-0.245807,23.8306,1.5016,103.484,-0.624506,-0.17149,0.1699429750442505,-2.807601511478424,0.391727,575.7000122070312,,,,,,,219.4,4.986363636,219.4,4.986363636,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"Hunter Goodman","COL",73,303,279,67,37,15,1,14,35,44,19,0,79,4,2,0,,1,1,0.24093,0.0615315,0.261929,0.234916,0.295179,0.449991,0.323527,0.745171,0.209061,3.175,0.284641,-0.509297,-0.430882,37.4912,2.22145,91.5847,-0.940179,-0.9494,-3.971276879310608,-2.4061901569366455,0.39005,315.19000244140625,,,,,,,345.1,4.72739726,345.1,4.72739726,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Starling Marte","NYM",56,243,220,56,41,9,1,5,30,25,15,0,50,5,2,1,,11,2,0.256568,0.0631169,0.207706,0.303876,0.316774,0.376727,0.308332,0.693501,0.120159,6.15091,0.309649,0.743324,0.749361,27.0468,-1.15823,98.0314,1.49269,-0.0318854,0.9256352186203003,-5.376329626888037,0.379082,457,,,,,,,247.7,4.423214285,247.7,4.423214285,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Liam Hicks","MIA",37,146,128,30,23,6,0,2,14,13,14,0,23,3,1,0,,1,0,0.238243,0.0977622,0.155334,0.629367,0.325323,0.327666,0.297773,0.652989,0.0894232,2.88862,0.275119,-0.278488,-0.202967,15.0642,-1.92616,84.8097,-0.481455,-0.828592,-3.1171622574329376,1.8342167139053345,0.37296,746.1599731445312,,,,,,,129.1,3.489189189,129.1,3.489189189,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Andruw Monasterio","MIL",34,147,130,30,22,6,0,2,16,14,15,0,37,2,0,0,,5,2,0.229459,0.099127,0.252033,0.393309,0.313473,0.32915,0.292447,0.642623,0.099691,4.49973,0.30197,0.0113139,-0.00105674,14.4872,-2.55331,83.4908,0.0102571,0.648082,-2.862771388143301,1.5328043699264526,0.369591,750.3099975585938,,,,,,,129.1,3.797058823,129.1,3.797058823,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Orlando Arcia","ATL",44,192,175,40,27,7,0,5,20,20,14,0,39,1,1,0,,1,0,0.230354,0.0731304,0.204544,0.357529,0.288778,0.365231,0.290042,0.654009,0.134878,2.25776,0.265239,-0.327439,-0.262808,18.6155,-3.71353,81.0562,-0.590247,-0.052452,-4.9100706577301025,1.9336591251194477,0.356689,462.8599853515625,,,,,,,163.2,3.709090909,163.2,3.709090909,,,,,,,,,,,,,,,,,,,"Orlando Arcia","13185",606115
"Kyren Paris","LAA",68,293,260,51,32,10,2,7,34,27,27,0,98,3,1,1,,12,2,0.196474,0.0908456,0.332861,0.272923,0.277872,0.333303,0.275251,0.611175,0.13683,6.58764,0.278674,0.708964,1.00014,24.9502,-9.1158,72.8331,1.7091,-0.0686624,-7.345081448554993,1.0148251876235008,0.356661,740.1099853515625,,,,,,,239,3.514705882,239,3.514705882,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Marcelo Mayer","BOS",45,195,179,44,28,11,0,5,23,21,14,1,44,1,1,0,,3,1,0.246179,0.0699733,0.224385,0.311845,0.301473,0.391655,0.303661,0.693128,0.145476,4.44737,0.298117,-0.068393,0.00576118,21.0609,-1.65983,88.695,-0.0626319,-1.48708,-2.575577273964882,-0.538318932056427,0.352496,999,,,,,,,194.2,4.315555555,194.2,4.315555555,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","sa3017114",691785
"Enrique Hernández","LAD",46,197,180,42,27,9,0,6,23,24,15,0,40,1,1,1,,1,0,0.23132,0.074069,0.200976,0.368547,0.290465,0.383465,0.297569,0.673931,0.152146,2.86078,0.262221,-0.199191,-0.253185,20.2866,-2.63,88.9977,-0.452377,0.315896,-3.0273028314113617,-0.17160382866859436,0.351164,556.4500122070312,,,,,,,187.6,4.078260869,187.6,4.078260869,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Brandon Lockridge","SDP",39,170,153,36,26,7,1,2,19,13,14,0,47,1,1,1,,13,2,0.232529,0.0804478,0.274224,0.293365,0.298526,0.326697,0.281719,0.625223,0.0941679,7.23852,0.319843,0.529148,1.56254,15.3184,-4.40407,80.35,2.09169,0.778456,-1.8661036491394043,-0.4519451856613159,0.347209,737.8499755859375,,,,,,,157.5,4.038461538,157.5,4.038461538,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Jorge Mateo","BAL",20,87,81,18,12,4,1,2,11,8,5,0,22,1,1,1,,7,1,0.226746,0.05159,0.248739,0.207406,0.270057,0.361588,0.277634,0.631644,0.134842,8.10101,0.284005,0.66661,0.604563,7.60715,-2.5529,78.897,1.27117,0.950712,-0.8264549970626831,1.2629033029079437,0.34679,698.1599731445312,,,,,,,84.4,4.22,84.4,4.22,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Tyler Freeman","COL",32,138,122,32,23,6,1,3,17,14,10,0,19,4,1,1,,4,1,0.266242,0.0692154,0.139444,0.496367,0.337527,0.399423,0.327581,0.73695,0.133181,5.88014,0.29372,0.139489,0.0669238,17.4529,1.45197,94.3028,0.206413,-0.369923,-0.7245530188083649,-0.5702320486307144,0.34229,603,,,,,,,155.3,4.853125,155.3,4.853125,,,,,,,,,,,,,,,,,,,"Tyler Freeman","22532",671289
"Austin Slater","CHW",35,152,133,32,22,6,0,4,18,15,16,0,42,2,1,0,,3,1,0.240098,0.103046,0.273809,0.376341,0.327554,0.367096,0.312731,0.69465,0.126998,4.17796,0.318506,0.0832507,-0.0572184,17.4352,-0.192968,100.326,0.0260323,-0.23571,0.08233309723436832,-1.860709547996521,0.339434,747.72998046875,,,,,,,158.1,4.517142857,158.1,4.517142857,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Eli White","ATL",39,167,150,36,25,7,1,4,21,16,13,0,46,3,1,0,,7,1,0.239257,0.0782145,0.275906,0.283483,0.310178,0.370254,0.303797,0.680432,0.130996,6.73668,0.318592,0.244474,0.506502,17.9926,-1.39842,90.2795,0.750976,0.346451,-1.173961579799652,-1.1521601974964142,0.336509,750.8099975585938,,,,,,,173.7,4.453846153,173.7,4.453846153,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Christian Koss","SFG",22,96,86,21,14,4,0,3,11,11,8,0,21,1,1,0,,2,1,0.24367,0.0878382,0.220411,0.398521,0.316105,0.39429,0.314191,0.710395,0.15062,4.691,0.290066,0,6.49024e-8,11.1539,-0.0105707,100.412,6.49024e-8,0,0.046919816814792625,-0.018055565655231476,0.335257,999,,,,,,,99.4,4.518181818,99.4,4.518181818,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Richie Palacios","TBR",25,107,93,22,15,5,1,2,13,10,12,0,20,1,1,0,,4,1,0.242079,0.111915,0.184293,0.607269,0.335091,0.362295,0.313858,0.697386,0.120216,6.18811,0.287341,0.143588,0.341032,12.405,-0.0401307,105.676,0.48462,-0.311233,1.175731360912323,-1.531294345855713,0.332716,517.989990234375,,,,,,,113,4.52,113,4.52,,,,,,,,,,,,,,,,,,,"Richie Palacios","24589",680700
"Chris Taylor","LAD",33,142,125,28,18,6,1,3,17,15,14,0,44,1,1,0,,4,1,0.222575,0.0999551,0.311013,0.321386,0.306939,0.361137,0.299231,0.668076,0.138561,5.43752,0.311271,0.021264,0.106208,14.752,-1.70095,90.1121,0.127472,0.0651783,-1.5339398235082626,-0.07926615327596664,0.322807,711.5499877929688,,,,,,,132.9,4.027272727,132.9,4.027272727,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Justin Turner","CHC",63,273,240,60,43,11,0,6,31,31,26,0,50,4,2,0,,1,0,0.248975,0.0953112,0.183259,0.520089,0.330386,0.366621,0.312974,0.697007,0.117646,2.36102,0.289989,-1.22958,-0.566844,31.4362,-0.294502,100.175,-1.79642,0.204902,-1.7398726493120193,-4.272875636816025,0.322444,537.5399780273438,,,,,,,276.2,4.384126984,276.2,4.384126984,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Rafael Marchán","PHI",26,103,91,21,15,4,0,1,10,10,9,0,18,2,1,1,,0,0,0.229931,0.083601,0.17219,0.485515,0.304998,0.324765,0.285339,0.629763,0.0948333,2.54297,0.268257,-0.21378,-0.182095,9.55397,-2.36631,78.5069,-0.395875,0.685549,-3.012333422899246,2.688635528087616,0.321284,707.3800048828125,,,,,,,80.6,3.1,80.6,3.1,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Will Wagner","TOR",32,138,123,32,22,6,0,2,15,13,13,0,25,1,1,0,,1,0,0.256469,0.0920939,0.183197,0.502704,0.329524,0.370159,0.313477,0.699683,0.113691,3.54077,0.305148,-0.240681,-0.203089,15.9076,-0.0933196,102.708,-0.443769,-0.0070101,-0.019836097955703735,-1.482010008301586,0.319724,526.3900146484375,,,,,,,136.3,4.259375,136.3,4.259375,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
"Jace Jung","DET",28,121,105,23,14,5,0,3,13,12,15,0,32,1,1,0,,1,0,0.214347,0.121047,0.262715,0.460753,0.313644,0.347589,0.299207,0.661233,0.133242,3.41883,0.278291,-0.235458,-0.223276,12.6422,-1.46033,92.5626,-0.458734,0.0891875,-1.4848726391792297,0.5225208699703217,0.319161,541.22998046875,,,,,,,116.4,4.157142857,116.4,4.157142857,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Drew Waters","KCR",48,206,185,44,27,10,2,4,25,21,17,0,61,2,1,0,,6,2,0.237387,0.0815389,0.294718,0.276668,0.306976,0.383913,0.306293,0.690889,0.146526,6.53737,0.327253,0.0669402,0.0855788,22.5715,-1.31439,91.8641,0.152519,-0.0395281,-1.7487196922302246,-2.026565160602331,0.318681,999,,,,,,,202.2,4.2125,202.2,4.2125,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Javier Sanoja","MIA",32,139,129,34,25,7,1,2,15,14,8,0,16,1,1,0,,4,1,0.266411,0.0595426,0.116378,0.51163,0.311662,0.37045,0.301476,0.682112,0.104038,5.25327,0.293101,-0.0975489,-0.0967057,14.7163,-1.42023,87.2924,-0.194255,0.496292,-2.2883801758289337,0.6982982754707336,0.315783,738.0499877929688,,,,,,,138,4.3125,138,4.3125,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Amed Rosario","WSN",32,140,133,35,26,6,1,2,16,14,6,0,26,1,1,0,,4,1,0.262765,0.0397517,0.183374,0.21678,0.295353,0.371286,0.293688,0.666639,0.108521,5.85563,0.310169,0.175,0.15818,14.0068,-2.30556,85.0596,0.333179,0.0933958,-2.1557270288467407,0.48722296208143234,0.312903,571.9000244140625,,,,,,,130.7,4.084375,130.7,4.084375,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Romy Gonzalez","BOS",48,206,190,48,31,10,1,5,25,24,12,0,57,2,2,0,,9,2,0.251049,0.0571522,0.277737,0.205778,0.297353,0.401521,0.306304,0.698874,0.150473,6.37953,0.327108,0.315401,0.496591,22.5733,-1.31259,90.5451,0.811991,0.627293,-1.3974637985229492,-2.433817505836487,0.312889,672.9099731445312,,,,,,,214,4.458333333,214,4.458333333,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"David Fry","CLE",32,138,121,30,19,7,0,4,16,17,13,1,32,3,1,0,,1,0,0.250116,0.0913226,0.232836,0.392219,0.331071,0.416232,0.328498,0.747304,0.166116,3.64437,0.302551,-0.167175,-0.0872783,17.5534,1.55248,113.117,-0.254453,0,1.7988879680633545,-3.441666603088379,0.305147,512.1400146484375,,,,,,,154.8,4.8375,154.8,4.8375,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Alex Verdugo","ATL",39,167,151,39,27,8,1,3,20,17,13,0,24,1,1,0,,1,0,0.259784,0.078814,0.145564,0.541437,0.320243,0.391782,0.31489,0.712025,0.131998,3.59915,0.287262,-0.250633,-0.289023,19.4655,0.0745059,97.7174,-0.539656,0.0508737,-0.9916707277297974,-1.6644040644168854,0.302382,575,,,,,,,168.4,4.317948717,168.4,4.317948717,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Jacob Stallings","COL",61,242,214,49,34,10,0,5,23,24,22,0,60,4,2,1,,0,0,0.231195,0.0889124,0.24839,0.357955,0.311967,0.350593,0.298421,0.66256,0.119398,1.74614,0.296138,-1.15767,-0.46559,25.106,-3.06921,74.7506,-1.62326,-1.04778,-8.88845157623291,3.6867870092391968,0.30052,432.7200012207031,,,,,,,214.4,3.514754098,214.4,3.514754098,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Mark Canha","KCR",36,155,134,34,24,7,0,3,18,15,16,0,30,5,1,0,,2,0,0.250265,0.100837,0.190892,0.52824,0.346475,0.367424,0.32265,0.713899,0.117159,3.79741,0.29972,-0.227876,-0.100392,19.089,1.02896,103.312,-0.328269,-0.32224,0.25697875022888184,-2.5598946809768677,0.298003,613.0499877929688,,,,,,,171.7,4.769444444,171.7,4.769444444,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Santiago Espinal","CIN",53,231,211,55,41,11,0,3,24,23,16,0,31,1,1,1,,4,1,0.262507,0.068509,0.13334,0.513791,0.316118,0.360952,0.301754,0.677069,0.0984448,3.64787,0.292299,-0.141114,-0.104273,24.4912,-2.30758,83.6227,-0.245387,-0.140953,-4.7275345623493195,-0.14095310121774673,0.294017,657.530029296875,,,,,,,212.9,4.016981132,212.9,4.016981132,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Darell Hernaiz","ATH",23,101,92,24,17,5,0,1,11,9,7,0,17,1,1,0,,2,0,0.258588,0.0676601,0.164602,0.411051,0.311929,0.358448,0.29848,0.670377,0.0998597,3.92273,0.299441,-0.0641704,-0.0302231,10.4767,-1.2754,91.1214,-0.0943935,0.00854715,-1.115209512412548,0.47799160704016685,0.283007,750.6199951171875,,,,,,,94.1,4.091304347,94.1,4.091304347,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Will Brennan","CLE",29,127,119,33,24,6,0,2,14,13,7,0,18,1,1,0,,3,1,0.275392,0.0510778,0.141626,0.360651,0.317491,0.385373,0.309447,0.702864,0.109981,3.99882,0.307427,-0.0820997,-0.0886175,14.3204,-0.495301,99.7824,-0.170717,-0.0864105,-0.2022533230483532,-1.3793118223547935,0.276289,674.5,,,,,,,128.9,4.444827586,128.9,4.444827586,,,,,,,,,,,,,,,,,,,"Will Brennan","25660",686823
"Thomas Saggese","STL",28,121,113,28,18,6,1,3,14,14,6,0,30,2,1,0,,1,0,0.246629,0.0509121,0.246202,0.20679,0.293756,0.392999,0.301584,0.686754,0.14637,4.57498,0.307139,-0.116232,-0.138013,12.8717,-1.23078,91.4587,-0.254244,-0.0267188,-1.4843749105930328,0.081614525988698,0.274622,694.5,,,,,,,121,4.321428571,121,4.321428571,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"Derek Hill","MIA",50,216,198,47,32,8,2,5,25,21,12,0,62,2,1,2,,7,2,0.237041,0.0550727,0.287066,0.191847,0.286066,0.373919,0.291246,0.659985,0.136878,6.60509,0.316528,0.167579,0.389755,21.1337,-3.96762,80.433,0.557334,-0.374009,-4.458569943904877,-0.11691012978553772,0.273803,581.030029296875,,,,,,,196.5,3.93,196.5,3.93,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Michael A. Taylor","CHW",44,192,175,37,25,6,1,5,21,19,14,0,61,1,1,1,,6,1,0.213634,0.0711399,0.318355,0.223461,0.272449,0.350288,0.276643,0.622737,0.136654,5.69845,0.292326,0.349572,0.38841,16.5669,-5.76212,75.0684,0.737981,1.91472,-4.7083980441093445,0.9397245645523071,0.273141,719.5700073242188,,,,,,,155.9,3.543181818,155.9,3.543181818,,,,,,,,,,,,,,,,,,,"Michael A. Taylor","11489",572191
"Andrew McCutchen","PIT",76,329,284,68,44,13,0,10,38,35,39,0,76,3,2,0,,4,1,0.237518,0.117639,0.229818,0.511878,0.333692,0.389908,0.323842,0.7236,0.15239,3.36566,0.286878,-1.16256,-0.34428,40.6822,2.48784,102.324,-1.50684,0.0215973,-0.600302517414093,-7.760346991941333,0.271966,589.6199951171875,,,,,,,359.3,4.727631578,359.3,4.727631578,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Zach Dezenzo","HOU",44,189,173,42,28,9,0,5,22,21,13,0,55,1,1,0,,3,1,0.245077,0.069829,0.292081,0.239074,0.301768,0.389826,0.305724,0.691594,0.144748,3.99039,0.326152,-0.128441,-0.105464,20.6351,-1.2921,97.4782,-0.233905,-0.908614,-0.7748874574899673,-2.893490433692932,0.271586,527.6799926757812,,,,,,,180.2,4.095454545,180.2,4.095454545,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"J.D. Martinez",,47,202,181,44,26,10,1,8,23,27,18,0,57,2,2,0,,0,0,0.243829,0.0882408,0.279546,0.315658,0.314979,0.435265,0.328301,0.750243,0.191436,2.31495,0.306712,-0.965945,-0.357612,25.7529,2.24871,109.545,-1.32356,0,0.9193798303604126,-5.05555534362793,0.270865,696.6699829101562,,,,,,,235.3,5.006382978,235.3,5.006382978,,,,,,,,,,,,,,,,,,,"J.D. Martinez","6184",502110
"Nick Fortes","MIA",46,183,168,38,27,7,1,4,17,17,9,0,29,3,1,2,,1,1,0.228036,0.0514147,0.156123,0.329321,0.279048,0.344675,0.277513,0.623723,0.116639,3.74325,0.252909,-0.172624,-0.276934,15.9381,-5.37241,71.2249,-0.449558,-0.426175,-6.711939185857773,3.1548430919647217,0.266316,583.8699951171875,,,,,,,143.5,3.119565217,143.5,3.119565217,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Pablo Reyes","NYY",15,66,59,14,10,3,0,2,8,7,6,0,15,1,0,0,,1,0,0.24367,0.0878382,0.220411,0.398521,0.316105,0.39429,0.314191,0.710395,0.15062,4.691,0.290066,0,4.6497e-8,7.69686,-0.00729425,101.853,4.6497e-8,0,0.13969548225935569,0.2003086507320404,0.263901,750.010009765625,,,,,,,69.8,4.653333333,69.8,4.653333333,,,,,,,,,,,,,,,,,,,"Pablo Reyes","16357",622569
"Oswaldo Cabrera","NYY",25,107,97,23,16,4,0,3,13,11,8,0,23,1,1,1,,2,1,0.235962,0.0727739,0.211894,0.343445,0.295391,0.365983,0.293566,0.661375,0.130021,4.46859,0.280357,-0.0159808,-0.060661,10.6758,-1.76942,87.4176,-0.0766418,0.276736,-1.6086150333285332,0.586304247379303,0.263754,531.260009765625,,,,,,,99.6,3.984,99.6,3.984,,,,,,,,,,,,,,,,,,,"Oswaldo Cabrera","21707",665828
"Colson Montgomery","CHW",41,177,156,32,21,6,1,4,17,16,15,0,55,3,1,0,,2,0,0.202477,0.0867901,0.309345,0.280561,0.285994,0.328388,0.277074,0.614382,0.125911,4.09672,0.278446,-0.157243,-0.157088,15.3196,-5.24656,75.3699,-0.314332,-0.0167073,-5.270074158906937,1.8791260793805122,0.259872,576.3300170898438,,,,,,,141.7,3.45609756,141.7,3.45609756,,,,,,,,,,,,,,,,,,,"Colson Montgomery","sa3017170",695657
"David Hamilton","BOS",15,65,59,13,9,3,1,1,8,6,5,0,16,0,0,0,,6,1,0.227647,0.0820498,0.248758,0.329838,0.293529,0.366699,0.292972,0.660227,0.139052,8.09131,0.286885,0.476193,0.600675,6.46597,-1.10761,81.2136,1.07687,0.339494,-0.3151106834411621,0.6438150703907013,0.258855,375.3900146484375,,,,,,,61.2,4.08,61.2,4.08,,,,,,,,,,,,,,,,,,,"David Hamilton","27531",666152
"Jose Iglesias","SDP",46,201,188,50,38,10,0,2,21,19,8,0,32,3,1,1,,2,1,0.265309,0.0390708,0.15827,0.246861,0.304814,0.35304,0.292704,0.657854,0.0877314,4.04996,0.308494,-0.404612,-0.197346,19.8569,-3.45145,87.7159,-0.601958,-0.149222,-3.5259947180747986,-0.6817835569381714,0.258474,643.3099975585938,,,,,,,173.8,3.778260869,173.8,3.778260869,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
