Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jacob Webb","TEX",2,3,0,4.29942,44,0,1,9,,44,190,40,23,21,6,19,,2,42,8.55139,3.81485,2.2416,1.2104,0.222573,0.0992921,0.12328130006790161,0.234206,1.31385,0.27823,0.705954,,,4.36252,0.0850876,-0.101774,746.3400268554688,,,,,,,209.8,4.7681818181818185,204,4.636363636363637,,,,,,,,,,,,,,,,,,,"Jacob Webb","19274",657097
"Scott Alexander","COL",2,3,0,4.31487,41,0,0,6,,41,179,43,21,20,4,15,,2,29,6.47437,3.22937,2.00484,0.864531,0.164337,0.0819699,0.08236658573150635,0.267974,1.42409,0.306727,0.700189,,,4.12412,0.0842495,0.167483,999,,,,,,,173.40000000000003,4.229268292682928,184,4.487804878048781,,,,,,,,,,,,,,,,,,,"Scott Alexander","10591",518397
"Albert Suárez","BAL",2,2,0,4.35579,26,1,0,0,,33,141,33,17,16,5,11,,1,29,7.96418,2.99012,2.6635,1.24686,0.206826,0.0776519,0.12917394191026688,0.2559,1.333,0.298625,0.708435,,,4.24203,0.0838276,0.0130245,653.8599853515625,,,,,,,118.90000000000005,3.6030303030303044,122,3.696969696969697,,,,,,,,,,,,,,,,,,,"Albert Suarez","6175",544150
"Ian Seymour","TBR",1,1,1,4.27637,13,2,0,1,,23,97,22,12,11,3,8,,1,21,8.33967,3.03004,2.75233,1.35318,0.218364,0.0793379,0.13902617245912552,0.244386,1.27785,0.285064,0.713332,,,4.3859,0.081808,0.05892,739.4400024414062,,,,,,,95.10000000000001,4.1347826086956525,95,4.130434782608695,,,,,,,,,,,,,,,,,,,"Ian Seymour","sa3014512",693855
"Jonathan Loáisiga","NYY",2,2,0,3.6255,39,0,0,5,,39,163,37,17,16,4,11,,2,31,7.19509,2.65605,2.70895,0.978076,0.189683,0.0700211,0.11966214329004288,0.249894,1.26457,0.289695,0.743158,,,3.92711,0.0816042,0.0309412,748.239990234375,,,,,,,186.20000000000005,4.774358974358975,186,4.769230769230769,,,,,,,,,,,,,,,,,,,"Jonathan Loaisiga","19753",642528
"Carson Whisenhunt","SFG",1,1,0,3.99183,9,1,0,0,,14,59,13,7,6,2,5,,1,13,8.53891,3.29407,2.5922,0.994978,0.223176,0.0860951,0.13708097487688065,0.242337,1.29677,0.294886,0.713369,,,3.87856,0.0802849,0.0544439,999,,,,,,,53.20000000000003,3.800000000000002,52,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","sa3020529",687931
"Bryan Baker","BAL",3,2,0,4.06037,43,0,0,8,,43,185,38,21,20,6,19,,2,47,9.71189,3.94307,2.46303,1.1891,0.253244,0.102818,0.15042605996131897,0.231486,1.31465,0.289055,0.729646,,,4.09065,0.0796795,-0.0247907,999,,,,,,,208.59999999999997,4.851162790697674,200,4.651162790697675,,,,,,,,,,,,,,,,,,,"Bryan Baker","19804",641329
"Zach Agnos","COL",2,3,0,4.61547,45,0,11,5,,45,194,46,25,23,6,15,,2,38,7.5164,2.97268,2.5285,1.29165,0.194005,0.0767276,0.11727780848741531,0.260077,1.35314,0.297655,0.690596,,,4.41887,0.0792736,0.21902,999,,,,,,,239.6,5.3244444444444445,247,5.488888888888889,,,,,,,,,,,,,,,,,,,"Zach Agnos","31552",688642
"Forrest Whitley","HOU",2,2,0,4.02926,38,0,0,3,,38,165,34,18,17,4,18,,3,40,9.54307,4.23471,2.25354,0.991148,0.24368,0.108132,0.1355476826429367,0.233943,1.3592,0.296227,0.724114,,,4.07661,0.0766081,0.00531186,749.3400268554688,,,,,,,172.6,4.542105263157895,167,4.394736842105263,,,,,,,,,,,,,,,,,,,"Forrest Whitley","19586",666215
"Tink Hence","STL",0,0,1,4.37752,1,1,0,0,,7,29,7,4,3,1,2,,0,6,7.77339,3.05313,2.54604,1.1522,0.20335,0.0798691,0.12348074465990067,0.249199,1.3051,0.290499,0.689612,,,4.15908,0.0742284,0.0257664,999,,,,,,,27.3,3.9,28,4,,,,,,,,,,,,,,,,,,,"Tink Hence","sa3014709",693311
"Eduard Bazardo","SEA",2,2,0,3.98478,47,0,1,9,,47,198,42,23,21,6,17,,2,44,8.49449,3.24236,2.61985,1.08421,0.224216,0.0855834,0.1386323869228363,0.23646,1.26146,0.284222,0.713948,,,3.98084,0.0732349,-0.0998529,999,,,,,,,236.8,5.038297872340426,229,4.872340425531915,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"George Klassen","LAA",0,0,0,3.99567,1,1,0,0,,5,20,4,2,2,1,2,,0,4,8.30022,3.06187,2.71083,1.17294,0.217773,0.0803342,0.1374383568763733,0.241247,1.27163,0.285262,0.730716,,,4.07947,0.0709885,0.107957,999,,,,,,,16.299999999999997,3.2599999999999993,14,2.8,,,,,,,,,,,,,,,,,,,"George Klassen","sa3023440",691946
"Tim Hill","NYY",2,1,0,4.07044,40,0,0,7,,40,174,43,20,18,3,12,,2,23,5.20985,2.70934,1.92292,0.76051,0.133124,0.0692302,0.06389418989419937,0.271454,1.38529,0.300147,0.705368,,,4.11063,0.0702669,-0.0194513,999,,,,,,,179.3,4.4825,193,4.825,,,,,,,,,,,,,,,,,,,"Tim Hill","16814",657612
"Joe Rock","TBR",1,1,0,4.19566,14,1,0,1,,20,86,20,10,9,3,6,,1,17,7.42731,2.8162,2.63735,1.18934,0.193197,0.0732542,0.1199425756931305,0.256841,1.31863,0.295293,0.716206,,,4.24259,0.068864,0.0415096,999,,,,,,,76.1,3.8049999999999997,78,3.9,,,,,,,,,,,,,,,,,,,"Joe Rock","sa3017755",697812
"Easton Lucas","TOR",1,1,0,4.59185,19,1,0,0,,25,108,24,14,13,3,11,,1,23,8.27868,3.89059,2.12787,1.21229,0.211422,0.0993585,0.11206383258104324,0.249416,1.39927,0.294882,0.6977,,,4.44035,0.0688001,-0.0556301,999,,,,,,,95.69999999999999,3.8279999999999994,96,3.84,,,,,,,,,,,,,,,,,,,"Easton Lucas","26058",687922
"Hurston Waldrep","ATL",1,2,2,4.93684,4,4,0,0,,19,86,20,12,11,3,9,,1,16,7.21415,4.30285,1.6766,1.20981,0.179564,0.1071,0.07246377319097519,0.260154,1.50135,0.296548,0.689264,,,4.84412,0.0685763,-0.0114229,716.9400024414062,,,,,,,53.69999999999999,2.8263157894736834,58,3.0526315789473686,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Nick Burdi","BOS",0,0,0,4.22745,37,0,0,3,,37,169,34,20,17,4,16,,2,37,9.01164,3.89086,2.3161,0.994943,0.22015,0.095052,0.1250983625650406,0.225991,1.34988,0.273718,0.689038,,,4.0063,0.0680182,-0.0540659,999,,,,,,,168.20000000000002,4.545945945945946,165,4.45945945945946,,,,,,,,,,,,,,,,,,,"Nick Burdi","16074",595897
"Justin Wilson","BOS",2,2,0,4.16127,39,0,0,5,,39,169,39,20,18,5,14,,1,39,8.94247,3.19032,2.803,1.13691,0.23178,0.0826899,0.1490899994969368,0.252758,1.3388,0.309256,0.719681,,,3.94018,0.0677069,-0.0298558,999,,,,,,,178.70000000000002,4.582051282051283,183,4.6923076923076925,,,,,,,,,,,,,,,,,,,"Justin Wilson","4301",458677
"Jordan Wicks","CHC",2,2,1,4.43806,21,4,0,0,,33,142,33,18,16,5,12,,1,28,7.55858,3.23794,2.33438,1.27246,0.194697,0.0834041,0.11129297316074371,0.25771,1.37007,0.295643,0.711587,,,4.44571,0.066619,0.127391,701.489990234375,,,,,,,113.90000000000005,3.451515151515153,117,3.5454545454545454,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Yilber Díaz","ARI",2,2,0,4.31961,21,1,0,0,,28,122,26,15,14,3,13,,1,28,9.03137,4.19027,2.15532,1.03489,0.231871,0.107581,0.12429036945104599,0.238945,1.37922,0.295232,0.703909,,,4.10783,0.0665774,0.0589542,734.4600219726562,,,,,,,116.70000000000005,4.1678571428571445,115,4.107142857142857,,,,,,,,,,,,,,,,,,,"Yilber Diaz","29271",700270
"Bryan Hudson","MIL",3,2,0,3.3778,37,0,0,0,,37,154,30,15,14,4,15,,2,38,9.34033,3.68655,2.53363,0.966818,0.248652,0.0981408,0.15051138401031494,0.216796,1.21512,0.271599,0.758105,,,3.80321,0.0665648,0.0820058,999,,,,,,,171.60000000000002,4.637837837837838,158,4.27027027027027,,,,,,,,,,,,,,,,,,,"Bryan Hudson","19924",663542
"Jairo Iriarte","CHW",1,2,2,5.02354,16,5,0,0,,35,158,35,22,20,5,18,,2,29,7.39513,4.44954,1.662,1.28544,0.184451,0.110982,0.07346970587968826,0.254135,1.48591,0.288963,0.683697,,,4.98062,0.0661718,-0.0487463,750.4600219726562,,,,,,,104.5,2.9857142857142858,108,3.085714285714286,,,,,,,,,,,,,,,,,,,"Jairo Iriarte","26907",683568
"Héctor Neris","LAA",3,3,0,4.11728,44,0,1,9,,44,189,39,22,20,6,19,,2,47,9.57605,3.88535,2.46466,1.29452,0.248475,0.100815,0.1476600095629692,0.234059,1.32095,0.287648,0.735716,,,4.29807,0.0652134,0.0417982,732.1400146484375,,,,,,,222.4,5.054545454545455,214,4.863636363636363,,,,,,,,,,,,,,,,,,,"Hector Neris","11804",593576
"Blade Tidwell","NYM",0,0,0,4.12372,7,1,0,1,,10,46,10,5,5,1,4,,0,10,8.69327,3.51988,2.46977,1.0746,0.219128,0.0887242,0.1304038092494011,0.232629,1.31486,0.278746,0.706738,,,4.03904,0.0649506,0.0949673,999,,,,,,,47.7,4.7700000000000005,49,4.9,,,,,,,,,,,,,,,,,,,"Blade Tidwell","31701",694918
"Carlos Rodriguez","MIL",0,1,0,4.35504,1,1,0,0,,6,25,5,3,3,1,2,,0,5,8.50612,3.39163,2.50798,1.30299,0.221116,0.0881651,0.13295084238052368,0.243412,1.31306,0.287136,0.708852,,,4.38378,0.0648998,0.0706519,999,,,,,,,23.10000000000001,3.8500000000000014,21,3.5,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Thomas Harrington","PIT",1,1,0,4.2892,13,1,0,0,,18,75,18,9,8,2,5,,1,15,7.50287,2.40647,3.1178,1.19513,0.197615,0.0633829,0.13423195481300354,0.255226,1.26461,0.293947,0.692121,,,4.10059,0.0648863,0.0114498,581.8400268554688,,,,,,,73.80000000000003,4.100000000000001,76,4.222222222222222,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"JT Brubaker","NYY",1,1,0,4.38274,22,1,0,0,,27,116,26,14,13,4,9,,1,25,8.36234,3.0944,2.70241,1.40212,0.218125,0.0807148,0.13740994036197662,0.247977,1.30339,0.288647,0.713245,,,4.44499,0.064802,-0.0346336,999,,,,,,,103.00000000000003,3.8148148148148158,103,3.814814814814815,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Brandon Sproat","NYM",1,1,1,4.48426,2,2,0,0,,11,48,11,6,6,2,4,,1,9,7.34763,3.392,2.16617,1.30626,0.189933,0.0876817,0.1022513210773468,0.248819,1.34079,0.281133,0.702547,,,4.63501,0.0641863,0.0549004,999,,,,,,,31.200000000000003,2.8363636363636364,32,2.909090909090909,,,,,,,,,,,,,,,,,,,"Brandon Sproat","sa3023499",687075
"Cam Booser","CHW",2,3,0,4.36989,45,0,7,6,,45,194,41,24,22,7,21,,2,47,9.36537,4.18196,2.23947,1.312,0.239651,0.107012,0.13263849914073944,0.241215,1.38974,0.29422,0.727006,,,4.44264,0.0635695,-0.165276,999,,,,,,,224.29999999999998,4.984444444444444,218,4.844444444444444,,,,,,,,,,,,,,,,,,,"Cam Booser","16061",592155
"Ryne Stanek","NYM",4,3,0,4.01523,46,0,1,12,,46,195,39,22,20,6,22,,2,50,9.84154,4.28549,2.29648,1.18435,0.255291,0.111166,0.14412473887205124,0.226705,1.32928,0.284286,0.737391,,,4.19201,0.0623552,0.125084,745.4500122070312,,,,,,,246.20000000000002,5.352173913043479,233,5.065217391304348,,,,,,,,,,,,,,,,,,,"Ryne Stanek","15947",592773
"Cristian Mena","ARI",1,1,0,4.43451,20,1,0,0,,25,107,24,13,12,3,10,,1,22,8.09562,3.64593,2.22045,1.14156,0.207946,0.0936504,0.11429598927497864,0.251217,1.38141,0.297021,0.702623,,,4.27563,0.0620695,0.0496851,999,,,,,,,96.69999999999999,3.8679999999999994,97,3.88,,,,,,,,,,,,,,,,,,,"Cristian Mena","27974",691441
"Kody Funderburk","MIN",2,1,0,3.85253,35,0,0,0,,35,149,32,16,15,3,15,,2,35,9.08315,3.77445,2.40648,0.75952,0.234217,0.0973274,0.13688918203115463,0.238546,1.33102,0.303242,0.713793,,,3.64825,0.0619507,0.000924277,999,,,,,,,157.89999999999998,4.511428571428571,155,4.428571428571429,,,,,,,,,,,,,,,,,,,"Kody Funderburk","24993",681892
"Fraser Ellard","CHW",2,3,0,4.18914,37,0,0,3,,37,161,32,19,17,4,20,,2,39,9.45157,4.84386,1.95125,0.975606,0.240172,0.123086,0.11708582937717438,0.229779,1.40634,0.290024,0.717696,,,4.19978,0.061643,-0.0528211,750.6699829101562,,,,,,,165.40000000000003,4.470270270270271,157,4.243243243243243,,,,,,,,,,,,,,,,,,,"Fraser Ellard","29530",686642
"Drew Pomeranz","CHC",2,1,0,3.75426,38,0,0,3,,38,161,34,17,16,4,17,,2,38,9.16676,3.97419,2.30657,1.05976,0.23697,0.102737,0.13423314690589905,0.236149,1.34122,0.292476,0.754702,,,4.06674,0.0614734,0.0757788,999,,,,,,,174.6,4.594736842105263,169,4.447368421052632,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Dylan Dodd","ATL",2,2,0,4.38204,33,1,0,0,,40,172,42,21,19,5,12,,1,32,7.29064,2.66905,2.73155,1.15592,0.188502,0.069009,0.11949267983436584,0.267602,1.35981,0.308038,0.70388,,,4.12958,0.0610162,0.0486084,999,,,,,,,150.3,3.7575000000000003,160,4,,,,,,,,,,,,,,,,,,,"Dylan Dodd","29928",689266
"John King","STL",2,2,0,3.81738,40,0,0,8,,40,174,44,19,17,3,12,,1,26,5.78076,2.61267,2.21258,0.773567,0.14891,0.0673012,0.08160845935344696,0.271048,1.37233,0.305192,0.727871,,,3.90443,0.0609641,0.0739525,999,,,,,,,189.70000000000002,4.742500000000001,206,5.15,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Collin Snider","SEA",2,3,0,4.00246,44,0,1,9,,44,190,43,21,20,5,17,,2,39,7.86479,3.54351,2.2195,1.08627,0.202868,0.0914027,0.1114652156829834,0.248962,1.35836,0.293027,0.735649,,,4.22766,0.0607956,-0.0382911,735.75,,,,,,,214.3,4.870454545454546,217,4.931818181818182,,,,,,,,,,,,,,,,,,,"Collin Snider","23307",676092
"Braydon Fisher","TOR",0,0,0,4.22745,36,0,0,3,,36,166,33,19,17,4,16,,2,36,9.01164,3.89086,2.3161,0.994943,0.22015,0.095052,0.1250983625650406,0.225991,1.34988,0.273718,0.689038,,,4.0063,0.0603363,-0.0960128,999,,,,,,,161.40000000000003,4.483333333333334,158,4.388888888888889,,,,,,,,,,,,,,,,,,,"Braydon Fisher","24609",680755
"Chris Flexen","CHC",1,2,0,4.47733,20,1,0,0,,26,112,27,14,13,4,9,,1,21,7.41003,3.11379,2.37975,1.23599,0.190345,0.0799854,0.1103595420718193,0.262535,1.38192,0.301016,0.70708,,,4.38485,0.057553,-0.0168179,750.9099731445312,,,,,,,84.99999999999999,3.2692307692307687,90,3.4615384615384617,,,,,,,,,,,,,,,,,,,"Chris Flexen","13896",623167
"Connor Noland","CHC",0,0,0,3.99567,1,1,0,0,,5,20,4,2,2,1,2,,0,4,8.30023,3.06187,2.71083,1.17294,0.217773,0.0803342,0.13743837177753448,0.241247,1.27163,0.285261,0.730716,,,4.07947,0.0571234,0.105378,999,,,,,,,16.299999999999997,3.2599999999999993,14,2.8,,,,,,,,,,,,,,,,,,,"Connor Noland","sa3020834",690939
"Ryan Brasier","CHC",2,1,0,3.68476,40,0,0,5,,40,164,36,18,16,4,12,,1,38,8.59383,2.64659,3.24713,0.974908,0.230744,0.0710609,0.1596832573413849,0.236553,1.19572,0.288646,0.719016,,,3.5857,0.0565654,0.0161049,748.4099731445312,,,,,,,210.20000000000002,5.255000000000001,205,5.125,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
"Clayton Beeter","NYY",2,1,0,3.92518,28,0,0,0,,28,118,23,13,12,3,13,,1,32,10.3108,4.26796,2.41586,1.10068,0.269147,0.111408,0.157738596200943,0.222348,1.30625,0.286867,0.733189,,,3.94978,0.0564498,-0.00285664,999,,,,,,,132.50000000000006,4.732142857142859,123,4.392857142857143,,,,,,,,,,,,,,,,,,,"Clayton Beeter","27494",690925
"Adrian Houser","TEX",0,1,0,4.66282,1,1,0,0,,7,29,7,4,3,1,2,,0,5,6.41492,3.34706,1.91658,1.10263,0.162917,0.0850039,0.07791324704885483,0.264783,1.41991,0.296376,0.686299,,,4.52578,0.0560249,0.0209071,745.6300048828125,,,,,,,25.3,3.6142857142857143,26,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Justin Topa","MIN",2,2,0,3.67241,38,0,0,5,,38,159,36,17,15,4,12,,2,33,7.89423,2.88211,2.73904,0.846456,0.20653,0.0754023,0.13112758845090866,0.249429,1.28728,0.300427,0.730137,,,3.68585,0.05537,0.0127875,999,,,,,,,182.4,4.8,182,4.7894736842105265,,,,,,,,,,,,,,,,,,,"Justin Topa","15145",623437
"Casey Lawrence","SEA",0,0,0,3.99567,1,1,0,0,,5,20,4,2,2,1,2,,0,4,8.30022,3.06187,2.71083,1.17294,0.217773,0.0803342,0.1374383568763733,0.241247,1.27163,0.285262,0.730716,,,4.07947,0.0553573,0.0894381,999,,,,,,,16.299999999999997,3.2599999999999993,14,2.8,,,,,,,,,,,,,,,,,,,"Casey Lawrence","11121",596271
"Luis García","LAD",2,2,0,4.0505,34,0,0,3,,34,145,33,17,15,4,12,,2,31,8.09091,3.10203,2.60826,0.98907,0.209963,0.0804991,0.12946359813213348,0.250706,1.31833,0.300462,0.712027,,,3.93227,0.0546322,-0.0188501,750.5999755859375,,,,,,,148.60000000000002,4.370588235294118,150,4.411764705882353,,,,,,,,,,,,,,,,,,,"Luis Garcia","6984",472610
"Connor Prielipp","MIN",1,1,0,3.82346,30,0,0,0,,30,128,27,14,13,3,12,,1,32,9.53664,3.51631,2.71212,0.969766,0.250402,0.0923271,0.15807463973760605,0.234167,1.28048,0.297079,0.724761,,,3.68486,0.0542163,-0.00825854,999,,,,,,,139.89999999999998,4.663333333333332,136,4.533333333333333,,,,,,,,,,,,,,,,,,,"Connor Prielipp","sa3020808",687570
"Anthony Banda","LAD",3,2,0,4.16844,41,0,0,10,,41,177,40,21,19,5,16,,2,39,8.5571,3.45171,2.47909,1.17435,0.220572,0.0889732,0.13159925490617752,0.24934,1.35011,0.29911,0.725246,,,4.20414,0.0538604,-0.0344273,999,,,,,,,201.90000000000003,4.92439024390244,204,4.975609756097561,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Miguel Castro","CHW",3,3,0,4.42705,40,0,1,7,,40,173,38,21,20,5,17,,2,36,8.11496,3.7447,2.16705,1.13876,0.207602,0.0957991,0.11180255562067032,0.247815,1.37481,0.292973,0.70148,,,4.37261,0.0521705,-0.0848403,999,,,,,,,183.7,4.592499999999999,183,4.575,,,,,,,,,,,,,,,,,,,"Miguel Castro","15684",612434
"Enyel De Los Santos","ATL",2,1,0,4.16247,40,0,0,7,,40,172,37,20,19,6,15,,2,41,9.22961,3.37154,2.7375,1.2445,0.240544,0.0878697,0.15267392992973328,0.240452,1.29584,0.29352,0.719552,,,4.15041,0.0517698,0.0403601,999,,,,,,,185,4.625,181,4.525,,,,,,,,,,,,,,,,,,,"Enyel De Los Santos","18403",660853
"José Castillo","NYM",0,0,0,4.22745,38,0,0,4,,38,171,34,20,18,4,16,,2,38,9.01164,3.89086,2.3161,0.994943,0.22015,0.095052,0.1250983327627182,0.225991,1.34988,0.273718,0.689038,,,4.0063,0.0512305,-0.0933019,999,,,,,,,181.6,4.778947368421052,176,4.631578947368421,,,,,,,,,,,,,,,,,,,"Jose Castillo","17169",620454
"Chase Lee","DET",2,2,0,3.78134,35,0,0,0,,35,149,33,16,15,3,13,,2,33,8.44453,3.38951,2.49137,0.837566,0.21789,0.0874576,0.13043197989463806,0.248256,1.33761,0.305649,0.729653,,,3.74647,0.0508512,-0.00165304,999,,,,,,,157.3,4.494285714285715,157,4.485714285714286,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Omar Cruz","SDP",2,2,0,4.29455,35,0,0,0,,35,153,33,18,17,3,16,,2,37,9.33686,4.02383,2.32039,0.818538,0.238533,0.102799,0.13573411852121353,0.241692,1.37459,0.308789,0.686242,,,3.75018,0.049621,-0.0640318,750.0900268554688,,,,,,,156.3,4.465714285714286,156,4.457142857142857,,,,,,,,,,,,,,,,,,,"Omar Cruz","23875",678316
"Josh Sborz","TEX",2,2,0,4.0266,34,0,1,0,,34,145,30,17,15,4,14,,1,38,9.88118,3.65102,2.70642,1.08249,0.259635,0.0959329,0.1637018471956253,0.232412,1.28676,0.295704,0.715733,,,3.78806,0.0492112,-0.041699,999,,,,,,,160.40000000000003,4.71764705882353,154,4.529411764705882,,,,,,,,,,,,,,,,,,,"Josh Sborz","18323",622250
"Sam Aldegheri","LAA",1,1,1,5.14796,2,2,0,0,,11,49,11,7,6,2,5,,1,9,7.659,4.36465,1.75478,1.48412,0.192326,0.109601,0.08272478729486465,0.251321,1.46181,0.282814,0.682462,,,5.1631,0.0487184,-0.02457,999,,,,,,,28.200000000000003,2.563636363636364,29,2.6363636363636362,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Drue Hackenberg","ATL",0,0,0,4.74781,1,1,0,0,,7,29,7,4,3,1,3,,0,5,6.98228,4.24921,1.64319,0.958538,0.175333,0.106703,0.06863045692443848,0.256891,1.47812,0.296499,0.680739,,,4.46688,0.0484107,0.0362191,999,,,,,,,22.3,3.185714285714286,23,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Drue Hackenberg","sa3023304",802357
"Sam Moll","CIN",2,2,0,4.22821,36,0,2,3,,36,156,33,18,17,4,17,,2,35,8.74055,4.24278,2.0601,0.989587,0.222679,0.108091,0.11458761245012283,0.239854,1.38963,0.294224,0.711323,,,4.19393,0.0472991,0.0543499,999,,,,,,,166.40000000000003,4.622222222222224,163,4.527777777777778,,,,,,,,,,,,,,,,,,,"Sam Moll","14874",594580
"Jose Fermin","LAA",0,0,0,4.22745,40,0,0,5,,40,180,36,21,19,4,17,,2,40,9.01164,3.89086,2.3161,0.994943,0.22015,0.095052,0.12509835511446,0.225991,1.34988,0.273718,0.689038,,,4.0063,0.0472968,-0.0690531,999,,,,,,,196.20000000000002,4.905,191,4.775,,,,,,,,,,,,,,,,,,,"Jose Fermin","33908",820862
"Alek Manoah","TOR",1,1,0,4.27746,10,1,0,0,,15,65,14,8,7,2,6,,1,15,8.78854,3.53843,2.48374,1.30711,0.227681,0.0916684,0.1360122412443161,0.236784,1.29597,0.281515,0.713288,,,4.47093,0.0469527,0.0276549,750.8499755859375,,,,,,,59.00000000000001,3.933333333333334,58,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Alek Manoah","26410",666201
"Andrew Nardi","MIA",1,1,0,3.80442,21,0,0,0,,21,86,17,9,9,3,8,,1,26,11.1995,3.58894,3.12057,1.15972,0.29659,0.0950436,0.20154665410518646,0.225156,1.24437,0.300854,0.737707,,,3.61413,0.0449176,0.0377135,748.8300170898438,,,,,,,99.3,4.728571428571429,91,4.333333333333333,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Josh Walker","TOR",2,2,0,4.11174,34,0,0,0,,34,145,30,17,15,4,16,,1,35,9.52799,4.31732,2.20692,1.0109,0.244674,0.110867,0.13380710780620575,0.237266,1.38493,0.29986,0.723595,,,3.9853,0.044808,-0.0486957,999,,,,,,,143.40000000000003,4.21764705882353,137,4.029411764705882,,,,,,,,,,,,,,,,,,,"Josh Walker","23617",677020
"Kevin Kelly","TBR",2,1,0,3.71855,35,0,0,1,,35,145,33,16,14,3,8,,2,30,7.61842,2.13994,3.5601,0.89193,0.203793,0.0572437,0.14654961973428726,0.243124,1.17252,0.288239,0.699785,,,3.62968,0.0445741,-0.0164399,750.8200073242188,,,,,,,170.3,4.865714285714286,170,4.857142857142857,,,,,,,,,,,,,,,,,,,"Kevin Kelly","25679",687330
"Tristan Beck","SFG",2,2,0,3.93853,33,0,0,0,,33,140,33,16,15,4,10,,1,29,7.7682,2.576,3.01561,1.03982,0.204764,0.0679016,0.13686291128396988,0.251921,1.26619,0.296923,0.715767,,,3.8591,0.041805,-0.0201455,750.1099853515625,,,,,,,134.20000000000005,4.066666666666668,138,4.181818181818182,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Gregory Santos","SEA",1,1,0,3.64701,25,0,0,0,,25,107,23,11,10,2,10,,1,22,7.96731,3.62502,2.19786,0.68108,0.205879,0.0936723,0.1122065931558609,0.242268,1.33325,0.296831,0.727439,,,3.69854,0.0393067,-0.00644183,723.1400146484375,,,,,,,111.60000000000001,4.464,110,4.4,,,,,,,,,,,,,,,,,,,"Gregory Santos","21894",666619
"Jorge Alcala","MIN",2,2,0,4.29224,37,0,0,3,,37,156,32,19,18,5,15,,2,37,9.14306,3.5978,2.54129,1.29343,0.239922,0.0944096,0.14551284909248352,0.23169,1.27729,0.27924,0.705242,,,4.28425,0.038506,-0.0642942,999,,,,,,,164.10000000000002,4.435135135135136,155,4.1891891891891895,,,,,,,,,,,,,,,,,,,"Jorge Alcala","19459",660896
"Joe Mantiply","ARI",2,2,0,3.95766,31,0,0,0,,31,132,32,15,14,3,9,,1,26,7.45232,2.53952,2.93454,0.831201,0.194628,0.0663233,0.12830518186092377,0.261499,1.31258,0.310613,0.705328,,,3.5942,0.0382799,-0.000736047,748.9600219726562,,,,,,,131.29999999999995,4.23548387096774,138,4.451612903225806,,,,,,,,,,,,,,,,,,,"Joe Mantiply","14857",573009
"Kyle Leahy","STL",2,2,0,4.18292,46,0,1,12,,46,194,44,23,21,5,15,,3,37,7.31898,3.04673,2.40224,1.01564,0.190544,0.0793194,0.11122472584247589,0.247517,1.29572,0.287084,0.694836,,,4.1502,0.0380992,0.0600588,999,,,,,,,237.50000000000003,5.16304347826087,238,5.173913043478261,,,,,,,,,,,,,,,,,,,"Kyle Leahy","24763",681517
"Robert Stephenson","LAA",2,2,0,3.87741,32,0,0,0,,32,133,27,15,14,5,11,,1,38,10.5267,2.93643,3.58486,1.47465,0.28378,0.0791607,0.20461949706077576,0.226177,1.17682,0.282935,0.747848,,,3.98155,0.0379264,0.000234359,738.4500122070312,,,,,,,145.10000000000002,4.534375000000001,135,4.21875,,,,,,,,,,,,,,,,,,,"Robert Stephenson","13594",596112
"Brusdar Graterol","LAD",1,0,0,3.49531,12,0,0,1,,12,48,11,5,4,1,3,,0,10,7.59823,2.57801,2.94732,0.716471,0.202543,0.068721,0.1338217630982399,0.243075,1.22095,0.292707,0.719974,,,3.4252,0.0374817,0.0190192,999,,,,,,,62.90000000000001,5.241666666666668,62,5.166666666666667,,,,,,,,,,,,,,,,,,,"Brusdar Graterol","20367",660813
