Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ben Casparius","LAD",1.86724,1.15867,0.279638,4.71022,38,1,0,5.5636,,40.4886,175.68,36.7532,22.74,21.19,6.09894,18.2299,0.764669,1.99109,42.3466,9.41301,4.05223,2.32292,1.3557,0.241044,0.103768,0.1372765302658081,0.236417,1.35799,0.286453,0.694227,,,4.47229,0.109374,-0.223331,745.760009765625,,,,,,,174,4.35,170,4.25,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"JoJo Romero","STL",1.52304,1.13498,0,4.23989,45,0,0.838,9.6807,,29.5692,126.92,29.2058,15.03,13.93,3.09867,10.5433,0.571974,1.33112,24.0259,7.31279,3.20907,2.27879,0.943144,0.1893,0.0830703,0.106229268014431,0.253863,1.34427,0.296939,0.698063,,,4.04956,0.108225,0.0278682,718.2000122070312,,,,,,,166.7,5.556666666666667,168,5.6,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Jackson Rutledge","WSN",1.33554,1.14702,0,4.37977,43,0,0.839,8.677,,28.3165,123.07,25.7633,14.83,13.78,3.34996,12.8307,0.790979,1.83525,27.8983,8.86707,4.07806,2.17433,1.06474,0.226686,0.104256,0.12243074178695679,0.23766,1.36295,0.290495,0.70092,,,4.22884,0.107723,-0.0771756,999,,,,,,,154.70000000000005,5.525000000000001,153,5.464285714285714,,,,,,,,,,,,,,,,,,,"Jackson Rutledge","26215",671131
"Kyle Hendricks","LAA",4.94443,7.01981,6.79815,5.46997,18,18,0,0,,94.41,409.76,102.692,61.16,57.38,18.3505,28.8869,0.231575,3.84951,56.9287,5.42695,2.75375,1.97075,1.74933,0.138932,0.070497,0.06843473017215729,0.272374,1.39369,0.279512,0.665029,,,5.46862,0.105766,-0.33173,666.8300170898438,,,,,,,221.40000000000003,2.3553191489361707,251,2.6702127659574466,,,,,,,,,,,,,,,,,,,"Kyle Hendricks","12049",543294
"Joe Kelly",,1.00616,1.03677,0,3.90912,18,0,0,0,,18.2113,78.74,15.6964,8.49,7.91,1.50417,9.36634,0.449888,1.19522,18.7565,9.26948,4.62885,2.00255,0.743361,0.238208,0.118953,0.11925563961267471,0.230226,1.37622,0.29618,0.721907,,,3.86126,0.105245,0.120508,999,,,,,,,75.00000000000003,4.166666666666668,72,4,,,,,,,,,,,,,,,,,,,"Joe Kelly","9761",523260
"John King","STL",1.37275,1.05156,0,4.28115,41,0,0,7.5745,,26.9086,115.36,29.1689,13.79,12.8,2.07146,7.74738,0.502974,1.06948,15.4646,5.17237,2.59123,1.99611,0.692831,0.134055,0.0671583,0.06689692288637161,0.273775,1.37191,0.304441,0.67986,,,3.94188,0.104284,-0.0265554,999,,,,,,,134.8,4.992592592592593,144,5.333333333333333,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Thomas Harrington","PIT",0.71053,0.73006,0.279405,4.66385,14,1,0,0.4607,,17.0975,73.29,16.9604,9.5,8.86,2.51138,5.35495,0.341606,0.773273,14.9611,7.87543,2.81882,2.79388,1.32198,0.204136,0.0730653,0.13107024133205414,0.25253,1.30518,0.290787,0.681688,,,4.34227,0.102583,-0.0906818,581.8400268554688,,,,,,,56.7,3.335294117647059,58,3.411764705882353,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Patrick Sandoval","BOS",0.598994,0.432854,0.422857,4.10375,6,1,0,0.4475,,10.4392,45.26,9.87655,5.16,4.76,0.990121,4.75837,0.195059,0.422326,9.6268,8.29958,4.10234,2.02313,0.853616,0.2127,0.105134,0.10756592452526093,0.246425,1.40192,0.30162,0.715156,,,3.98502,0.102343,0.0592924,749.510009765625,,,,,,,40.7,4.07,42,4.2,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Matt Waldron","SDP",1.01058,1.13596,0.547633,4.76454,15,2,0,0.4751,,20.5896,88.42,20.2924,11.7,10.9,3.20732,6.80131,0.373433,1.08631,17.3497,7.58381,2.97295,2.55094,1.40196,0.19622,0.0769205,0.1192990317940712,0.251978,1.31589,0.284869,0.681034,,,4.59659,0.102026,-0.0429398,657.5499877929688,,,,,,,76.5,3.642857142857143,76,3.619047619047619,,,,,,,,,,,,,,,,,,,"Matt Waldron","25550",663362
"Taylor Rogers","CIN",1.4843,1.20644,0,4.53013,43,0,1.484,8.4423,,28.5687,123.31,27.4749,15.48,14.38,3.85366,10.9772,0.626438,1.46551,28.1195,8.8585,3.45813,2.56164,1.21402,0.228039,0.0890208,0.139018677175045,0.247818,1.34595,0.299405,0.694924,,,4.19919,0.101544,-0.0246989,493.0799865722656,,,,,,,152.20000000000005,5.248275862068967,150,5.172413793103448,,,,,,,,,,,,,,,,,,,"Taylor Rogers","13449",573124
"DL Hall","MIL",1.25418,0.89519,0,3.94857,37,0,0,3.2132,,23.8415,102.96,19.8619,11.22,10.46,2.40532,12.4423,0.689929,1.28213,25.0924,9.47219,4.69689,2.01669,0.907991,0.24371,0.120846,0.12286382913589478,0.222578,1.35496,0.282753,0.728631,,,4.04113,0.100662,0.125884,725.72998046875,,,,,,,124.00000000000003,5.166666666666668,117,4.875,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Daniel Lynch IV","KCR",1.8122,1.38191,0.28057,4.57518,44,1,0.753,7.3579,,44.0048,190.7,44.0416,24.1,22.37,5.34881,16.5535,1.11237,2.00659,34.2539,7.00571,3.38558,2.06928,1.09395,0.179622,0.086804,0.0928179994225502,0.255848,1.37701,0.291939,0.687203,,,4.39621,0.100097,-0.119239,689.6500244140625,,,,,,,193.70000000000002,4.402272727272727,199,4.5227272727272725,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Luke Weaver","NYY",1.66608,1.17948,0,4.48857,50,0,8.239,7.7484,,31.4198,133.8,29.5655,16.86,15.67,5.02788,10.3213,0.65462,1.42837,32.7434,9.37912,2.95647,3.17241,1.4402,0.244719,0.0771398,0.16757892817258835,0.24224,1.26948,0.291147,0.701016,,,4.22548,0.0996897,-0.125906,374.45001220703125,,,,,,,194.89999999999998,6.2870967741935475,195,6.290322580645161,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Nick Mears","MIL",1.48519,1.11198,0,4.18854,44,0,0.685,8.5005,,28.449,121.55,23.8373,14.2,13.24,3.64418,13.1202,0.829489,1.40791,30.2198,9.5602,4.15066,2.3033,1.15286,0.248621,0.107941,0.14067953079938889,0.222733,1.29908,0.276021,0.714395,,,4.18032,0.099563,0.0260101,745.6900024414062,,,,,,,154.60000000000005,5.521428571428573,147,5.25,,,,,,,,,,,,,,,,,,,"Nick Mears","25376",683232
"George Soriano","MIA",0.963844,1.09845,0,4.64099,36,0,0,0.4597,,23.4261,102.35,22.3617,12.95,12.08,2.6861,10.1331,0.60352,1.53474,21.9818,8.44514,3.893,2.16932,1.03197,0.214771,0.099004,0.11576686054468155,0.246595,1.38712,0.298051,0.680192,,,4.21569,0.0978775,-0.133195,999,,,,,,,84.10000000000001,3.656521739130435,84,3.652173913043478,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Seth Martinez","MIA",0.7944,0.879863,0,4.48022,29,0,0,0.4597,,18.8027,81.22,17.4691,10.03,9.36,2.14626,7.74443,0.554027,1.22554,16.6305,7.96031,3.70692,2.14742,1.02732,0.204759,0.0953512,0.10940790921449661,0.241787,1.34096,0.286552,0.683673,,,4.25369,0.0959264,-0.033967,999,,,,,,,78.8,4.147368421052631,76,4,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"Shawn Dubin","HOU",1.34555,0.938316,0,4.30935,40,0,0,5.2214,,24.3099,105.57,21.4599,12.48,11.64,2.72178,11.8849,0.482035,1.41861,25.6587,9.49934,4.40003,2.15893,1.00766,0.243049,0.112579,0.1304703950881958,0.232586,1.37165,0.293305,0.70646,,,4.09384,0.0958439,0.0222941,999,,,,,,,119.10000000000002,4.962500000000001,114,4.75,,,,,,,,,,,,,,,,,,,"Shawn Dubin","24977",681869
"Sean Reynolds","SDP",1.26061,0.993622,0,4.31971,39,0,0,5.0363,,23.6891,102.67,20.2449,12.18,11.37,2.79189,11.819,0.5423,1.36708,25.2997,9.6119,4.49031,2.14059,1.0607,0.246418,0.115117,0.13130082190036774,0.226241,1.35353,0.284286,0.706224,,,4.1736,0.0939193,0.0222942,999,,,,,,,119.70000000000002,4.987500000000001,112,4.666666666666667,,,,,,,,,,,,,,,,,,,"Sean Reynolds","22253",669308
"Nick Hernandez","HOU",0.916232,0.616411,0,4.10207,26,0,0,0.4835,,15.6433,66.09,12.2143,7.62,7.13,2.35062,6.9628,0.417981,0.896696,18.4128,10.5933,4.00587,2.64445,1.35237,0.278601,0.105353,0.17324800789356232,0.209757,1.22589,0.263261,0.727491,,,4.21417,0.0934229,0.0148628,999,,,,,,,74.60000000000001,4.6625000000000005,66,4.125,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
"Carlos Vargas","SEA",1.40075,1.07869,0,4.1191,43,0,0,7.5849,,25.6294,109.49,24.0569,12.66,11.73,2.66061,9.75505,0.702192,1.2953,21.2266,7.45391,3.42558,2.17595,0.934299,0.193868,0.0890954,0.10477213561534882,0.244383,1.31927,0.286997,0.703025,,,4.09416,0.0932958,0.024152,999,,,,,,,134.1,5.157692307692307,132,5.076923076923077,,,,,,,,,,,,,,,,,,,"Carlos Vargas","22915",672841
"Carlos Duran","ATH",0.901131,0.741984,0,4.37793,28,0,0,0,,18.8103,81.08,17.2748,9.84,9.15,2.41043,7.61804,0.496327,1.1631,19.8733,9.5086,3.64494,2.60871,1.1533,0.245107,0.0939571,0.15114985406398773,0.238936,1.32336,0.297197,0.699538,,,4.06089,0.0919675,-0.0339632,999,,,,,,,84.8,4.463157894736842,82,4.315789473684211,,,,,,,,,,,,,,,,,,,"Carlos Duran","sa3006404",679922
"Jake Cousins","NYY",1.09625,0.724248,0,4.10789,32,0,0,3.2809,,19.762,85.18,15.8241,9.65,9.02,2.21535,10.5096,0.441159,1.40877,23.226,10.5776,4.78631,2.20997,1.00892,0.27267,0.123382,0.14928831905126572,0.215995,1.33255,0.284582,0.718129,,,4.0236,0.0914956,0.0185786,999,,,,,,,103.80000000000001,5.19,96,4.8,,,,,,,,,,,,,,,,,,,"Jake Cousins","21620",664776
"Brady Basso","ATH",0.61462,0.656202,0.278707,4.43161,11,1,0,0.4874,,14.1348,60.1,13.6305,7.49,6.96,2.05208,4.56929,0.246516,0.534728,13.3732,8.51506,2.90939,2.92675,1.30662,0.222516,0.0760281,0.14648746699094772,0.247846,1.28759,0.292601,0.698759,,,4.18594,0.0910011,0.0596744,750.5599975585938,,,,,,,50.60000000000003,3.6142857142857165,52,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Brady Basso","25582",669620
"Drey Jameson","ARI",1.76108,1.50307,0.556016,4.86814,34,2,0,0.4834,,39.0087,170.37,40.9803,22.66,21.1,5.16258,14.0326,0.834496,1.92158,31.5765,7.28525,3.23758,2.25022,1.1911,0.18534,0.0823656,0.10297484695911407,0.265389,1.41027,0.304374,0.677048,,,4.43607,0.0907317,-0.229678,747.8699951171875,,,,,,,136.50000000000003,3.500000000000001,146,3.7435897435897436,,,,,,,,,,,,,,,,,,,"Drey Jameson","26260",686753
"Josh Walker","TOR",1.13622,0.840139,0,4.28167,34,0,0,0.4906,,21.0198,90.05,19.0654,10.76,10,2.78642,8.57292,0.690715,0.763108,22.2249,9.51598,3.67064,2.59246,1.19305,0.246807,0.0952018,0.15160471946001053,0.23621,1.31487,0.292248,0.711046,,,4.04866,0.0906577,-0.0321213,999,,,,,,,83.1,3.957142857142857,80,3.8095238095238093,,,,,,,,,,,,,,,,,,,"Josh Walker","23617",677020
"Aaron Ashby","MIL",0.84254,0.586945,0,3.81045,25,0,0,0.4463,,15.943,68.8,13.8336,7.24,6.75,1.20103,8.07284,0.441317,0.843677,15.6615,8.84111,4.55721,1.94003,0.677994,0.227638,0.117338,0.110300712287426,0.231009,1.37405,0.293639,0.725164,,,3.80002,0.0903299,0.118558,635.030029296875,,,,,,,74.70000000000002,4.668750000000001,72,4.5,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Greg Weissert","BOS",1.56922,0.943908,0,4.37883,43,0,0,8.7868,,27.295,117,25.1647,14.35,13.28,3.5487,10.6846,0.699284,1.52411,26.4568,8.72361,3.52306,2.47615,1.17012,0.226126,0.0913218,0.13480449467897415,0.240142,1.31341,0.289039,0.696196,,,4.20101,0.0902175,-0.0265595,999,,,,,,,134.60000000000002,4.985185185185186,132,4.888888888888889,,,,,,,,,,,,,,,,,,,"Greg Weissert","20375",669711
"Mitch Spence","ATH",1.85562,1.9742,0.557879,4.83676,43,2,0,0.4874,,50.6868,219.24,52.0648,29.28,27.24,7.31363,17.1601,1.03259,2.61221,41.9732,7.4528,3.04697,2.44597,1.29862,0.191449,0.0782709,0.11317761987447739,0.261019,1.36574,0.297982,0.677195,,,4.49742,0.0900049,-0.211968,585.27001953125,,,,,,,180.10000000000008,3.5313725490196095,188,3.6862745098039214,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Tyson Miller","CHC",0.996172,0.672452,0,4.21132,28,0,0,0.4781,,18.3791,78.27,16.6318,9.29,8.6,2.41509,6.87622,0.281728,1.03701,17.4279,8.53423,3.3672,2.53452,1.18264,0.222664,0.0878526,0.1348111480474472,0.236393,1.27907,0.281443,0.70642,,,4.211,0.0895742,0.0167208,749.780029296875,,,,,,,74.40000000000002,4.133333333333335,74,4.111111111111111,,,,,,,,,,,,,,,,,,,"Tyson Miller","19976",668338
"Domingo Gonzalez","ATL",0.718823,0.373193,0,3.98676,19,0,0,0,,11.4002,48.69,9.78175,5.42,5.05,1.23346,4.84635,0.316722,0.699432,12.6663,9.99953,3.82598,2.61358,0.973762,0.260143,0.0995348,0.16060784459114075,0.226722,1.28314,0.292305,0.713737,,,3.75137,0.0882923,0.0620133,999,,,,,,,51.10000000000001,4.645454545454546,50,4.545454545454546,,,,,,,,,,,,,,,,,,,"Domingo Gonzalez","sa3007495",682445
"Andrew Hoffmann","KCR",0.601478,0.38245,0,4.16384,17,0,0,0,,10.0508,43.12,9.11027,5.01,4.65,1.08735,4.05062,0.277684,0.526715,10.2701,9.19632,3.62713,2.53543,0.973664,0.238174,0.0939384,0.14423543959856033,0.236369,1.30944,0.29512,0.700332,,,3.8366,0.0882029,0.00928918,999,,,,,,,43.300000000000004,4.33,42,4.2,,,,,,,,,,,,,,,,,,,"Andrew Hoffmann","sa3017202",694851
"Calvin Faucher","MIA",1.19166,1.43591,0,4.86998,46,0,5.499,7.4483,,30.0309,132.78,29.8992,17.38,16.25,3.31197,14.2148,0.913151,1.46065,29.22,8.75699,4.26006,2.0556,0.992569,0.220064,0.107055,0.11300814151763916,0.255321,1.46896,0.314372,0.677201,,,4.16121,0.0876391,-0.178181,299.3699951171875,,,,,,,173.1,5.77,177,5.9,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"Brad Keller","CHC",1.5037,0.958623,0,3.94904,42,0,0,8.6263,,27.7587,119.81,24.9724,13.14,12.18,2.59386,13.1725,0.50462,1.43813,24.7,8.00832,4.27082,1.87512,0.840989,0.20616,0.109945,0.09621521085500717,0.237382,1.37416,0.287253,0.724497,,,4.12173,0.0863135,0.129572,999,,,,,,,149.30000000000004,5.332142857142858,145,5.178571428571429,,,,,,,,,,,,,,,,,,,"Brad Keller","15734",641745
"Brusdar Graterol","LAD",0.525383,0.218611,0,3.33253,12,0,0,0.5564,,7.29175,30.09,6.8881,2.91,2.7,0.414381,1.72214,0.152406,0.39071,5.06778,6.25502,2.12558,2.94273,0.511459,0.168421,0.0572328,0.11118802800774574,0.246205,1.18082,0.287785,0.709859,,,3.3256,0.0863046,0.0583593,999,,,,,,,41.60000000000001,5.942857142857144,43,6.142857142857143,,,,,,,,,,,,,,,,,,,"Brusdar Graterol","20367",660813
"Josh Winckowski","BOS",1.08604,0.656802,0,4.32925,30,0,0,0.4475,,18.7307,80.49,18.9655,9.71,9.01,1.94724,6.34324,0.47915,0.836371,14.2309,6.83788,3.04789,2.24348,0.935638,0.176804,0.0788078,0.09799579530954361,0.258701,1.35119,0.297875,0.690741,,,4.08943,0.0859482,-0.0339704,999,,,,,,,73.6,3.8736842105263154,76,4,,,,,,,,,,,,,,,,,,,"Josh Winckowski","22387",670174
"Jacob Waguespack","TBR",1.14113,1.09366,0.284528,4.7829,28,1,0,0.5068,,30.4836,133.79,29.2163,17.34,16.2,3.92729,14.1629,0.572882,1.80816,30.7697,9.08447,4.18145,2.17256,1.1595,0.229985,0.105859,0.12412635236978531,0.247976,1.42303,0.304239,0.687394,,,4.33538,0.0849666,-0.130777,999,,,,,,,115.4,3.8466666666666667,116,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Jacob Waguespack","18318",621097
"Gregory Soto","BAL",1.64614,1.09552,0,4.2886,45,0,0.734,8.7403,,30.1777,131.36,27.9016,15.46,14.38,3.19624,14.2882,0.667572,1.68428,29.1036,8.67967,4.26123,2.03689,0.953227,0.221556,0.108771,0.11278446018695831,0.241808,1.39805,0.297341,0.70873,,,4.14347,0.0847115,0.0278682,740.4500122070312,,,,,,,163.3,5.443333333333333,162,5.4,,,,,,,,,,,,,,,,,,,"Gregory Soto","19677",642397
"Anthony Molina","COL",0.769723,0.762107,0,4.95157,25,0,0,0.4189,,17.8852,78.27,20.5436,10.6,9.84,1.91371,5.07468,0.568868,0.706041,12.2026,6.14046,2.55362,2.40461,0.962996,0.155904,0.0648355,0.09106866270303726,0.283401,1.43237,0.319152,0.654702,,,4.10364,0.0838847,-0.188735,999,,,,,,,60.00000000000002,3.3333333333333344,70,3.888888888888889,,,,,,,,,,,,,,,,,,,"Anthony Molina","26952",683627
"Hunter Stratton","PIT",1.10387,0.872643,0,4.60988,34,0,0,0.4607,,22.3932,97.5,21.5808,12.28,11.47,2.48976,9.3282,0.399227,1.34456,18.433,7.40836,3.74907,1.97605,1.00065,0.189057,0.0956738,0.09338270127773285,0.248549,1.38028,0.289677,0.679312,,,4.33647,0.0819906,-0.0827005,999,,,,,,,87.00000000000001,3.954545454545455,90,4.090909090909091,,,,,,,,,,,,,,,,,,,"Hunter Stratton","23455",676702
"Nathan Wiles","ATL",0.993359,0.573022,0,4.47814,27,0,0,0.4628,,16.3595,69.39,16.3447,8.77,8.14,2.40009,4.24929,0.496975,0.650187,14.7371,8.10744,2.3377,3.46813,1.32038,0.21238,0.0612377,0.15114247426390648,0.253444,1.25884,0.29448,0.686091,,,4.11159,0.0813339,-0.0882189,999,,,,,,,67.20000000000002,4.200000000000001,69,4.3125,,,,,,,,,,,,,,,,,,,"Nathan Wiles","25474",686249
"Antonio Senzatela","COL",4.75317,9.09557,5.79096,6.25455,27,19,0,0.4189,,97.9926,444.38,127.229,72.76,68.1,15.5482,32.2688,0.502874,4.04293,53.7258,4.93438,2.96369,1.66495,1.42801,0.120901,0.0726153,0.04828529804944992,0.311782,1.62765,0.32964,0.629764,,,5.18538,0.0812142,-1.31963,735.7000122070312,,,,,,,198.2000000000001,2.0224489795918377,282,2.877551020408163,,,,,,,,,,,,,,,,,,,"Antonio Senzatela","15488",622608
"Elvis Alvarado","ATH",0.785032,0.625732,0,4.26076,24,0,0,0.4874,,16.0324,69.32,13.7118,8.14,7.59,1.86534,7.69288,0.407434,1.16908,17.5943,9.87683,4.31851,2.28709,1.04713,0.253813,0.110976,0.14283683896064758,0.226799,1.3351,0.288951,0.705824,,,4.0835,0.0804268,0.0148631,999,,,,,,,66.4,4.15,63,3.9375,,,,,,,,,,,,,,,,,,,"Elvis Alvarado","21662",665660
"Andre Granillo","STL",0.59234,0.430308,0,4.13599,17,0,0,0,,10.9454,46.68,9.00558,5.39,5.03,1.35264,4.98458,0.370036,0.499461,12.1951,10.0276,4.09864,2.44657,1.11222,0.261249,0.106782,0.15446729212999344,0.218603,1.27818,0.276797,0.710964,,,3.98886,0.0799666,0.0620226,999,,,,,,,54.70000000000001,4.9727272727272736,51,4.636363636363637,,,,,,,,,,,,,,,,,,,"Andre Granillo","sa3016913",701552
"Yilber Díaz","ARI",1.26483,0.977096,0.281501,4.61942,27,1,0,0.4834,,28.6984,125.83,25.8713,15.8,14.73,3.62704,14.6874,0.752945,1.50566,28.4751,8.92997,4.60604,1.93875,1.13746,0.226298,0.116724,0.10957437008619308,0.235972,1.41327,0.286894,0.697804,,,4.45887,0.0786412,-0.0806143,734.4600219726562,,,,,,,102.80000000000004,3.544827586206898,98,3.3793103448275863,,,,,,,,,,,,,,,,,,,"Yilber Diaz","29271",700270
"Trevor Stephan","CLE",0.74048,0.75159,0,4.54883,26,0,0,0.503,,15.2941,65.92,14.2126,8.31,7.73,1.94945,5.8606,0.287269,1.10951,15.9887,9.40877,3.44875,2.72817,1.14718,0.242547,0.0889047,0.15364231914281845,0.241096,1.31248,0.299015,0.67823,,,4.04098,0.0784559,-0.0376789,999,,,,,,,65,4.333333333333333,64,4.266666666666667,,,,,,,,,,,,,,,,,,,"Trevor Stephan","19932",663986
"Chris Flexen","CHC",0.954813,0.864436,0.276378,4.77707,20,1,0,0.4781,,22.7776,99.17,23.6086,12.98,12.09,3.04778,8.24635,0.414373,0.797519,18.0059,7.1146,3.25834,2.1835,1.20426,0.181566,0.0831536,0.09841258078813553,0.26195,1.39852,0.29767,0.684171,,,4.45717,0.0783379,-0.0848033,750.9099731445312,,,,,,,79.9,3.473913043478261,85,3.6956521739130435,,,,,,,,,,,,,,,,,,,"Chris Flexen","13896",623167
"Garrett Cleavinger","TBR",1.49322,1.07422,0,4.34037,45,0,1.69,11.3592,,29.6726,127.81,25.474,15.37,14.31,4.10985,13.8125,0.549608,1.73195,34.0877,10.3391,4.18947,2.46789,1.24656,0.266706,0.10807,0.15863549709320068,0.226909,1.324,0.28844,0.713229,,,4.18215,0.0783292,0.0278682,729.8800048828125,,,,,,,181.8,6.0600000000000005,172,5.733333333333333,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Brandon Young","BAL",0.818379,0.537205,0,4.22276,22,0,0,0.4748,,15.0257,64.14,13.5138,7.56,7.05,1.9912,5.88029,0.463558,0.718694,15.2786,9.15149,3.52213,2.59828,1.19268,0.238208,0.091679,0.1465286910533905,0.234855,1.29072,0.286125,0.712622,,,4.11419,0.0780967,-0.0376594,740.260009765625,,,,,,,59.00000000000001,3.933333333333334,58,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Brandon Young","27819",687064
"Tanner Banks","PHI",1.49423,0.984134,0,4.66911,43,0,0,8.0337,,27.4485,118.67,28.2065,15.42,14.24,3.82763,9.17265,0.4838,1.11247,26.3611,8.64347,3.00759,2.87388,1.25503,0.222138,0.0772954,0.14484253525733948,0.260244,1.36179,0.311765,0.685784,,,4.12373,0.0775809,-0.129562,999,,,,,,,131.8,4.881481481481482,137,5.074074074074074,,,,,,,,,,,,,,,,,,,"Tanner Banks","16990",621383
"Justin Topa","MIN",1.2847,1.05672,0,4.94151,38,0,0,5.0145,,24.788,108.13,26.9924,14.64,13.61,3.0478,7.91643,0.610123,1.44018,20.6648,7.50296,2.87429,2.61037,1.10659,0.191111,0.0732121,0.11789843440055847,0.273276,1.4083,0.319003,0.661474,,,4.17105,0.0775069,-0.233893,999,,,,,,,112.89999999999999,4.516,121,4.84,,,,,,,,,,,,,,,,,,,"Justin Topa","15145",623437
"Daniel Robert","PHI",0.808467,0.477634,0,4.21276,22,0,0,0.4452,,14.2709,60.87,12.6096,7.18,6.68,1.86031,5.64805,0.284086,0.77682,15.0393,9.48459,3.56195,2.66275,1.17321,0.247073,0.0927887,0.1542842984199524,0.231602,1.27936,0.2863,0.707692,,,4.04513,0.0770928,0.0130051,999,,,,,,,54.20000000000003,3.8714285714285737,53,3.7857142857142856,,,,,,,,,,,,,,,,,,,"Daniel Robert","21229",642016
"Shelby Miller","ARI",1.62999,1.04833,0,4.55864,45,0,2.514,9.0216,,28.7059,123.9,26.1613,15.62,14.54,3.92364,12.1245,0.62053,1.5313,29.402,9.21825,3.80133,2.425,1.23016,0.237304,0.0978573,0.13944703340530396,0.237303,1.33372,0.289106,0.691184,,,4.2631,0.0766502,-0.12772,999,,,,,,,164.80000000000004,5.682758620689657,160,5.517241379310345,,,,,,,,,,,,,,,,,,,"Shelby Miller","10197",571946
"Steven Okert","HOU",1.4728,1.04282,0,4.43,43,0,0,8.7238,,26.167,111.48,21.9285,13.82,12.88,4.29317,11.0085,0.545411,1.54261,30.0483,10.3349,3.78632,2.72954,1.47661,0.26954,0.0987489,0.17079059779644012,0.22166,1.25872,0.273046,0.709969,,,4.38276,0.0765764,-0.0790384,999,,,,,,,143,5.5,135,5.1923076923076925,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Carson Palmquist","COL",1.60882,2.92668,2.25043,5.80935,7,7,0,0.4189,,34.083,152.25,36.9534,23.67,22,6.708,14.3986,0.0905417,1.54016,29.9826,7.91725,3.80211,2.08233,1.77132,0.19693,0.0945721,0.10235808044672012,0.271096,1.50667,0.303606,0.659711,,,5.30968,0.0745623,-0.297337,999,,,,,,,81.30000000000003,2.391176470588236,91,2.676470588235294,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Ryan Burr","TOR",0.803871,0.594216,0,4.24294,24,0,0,0.4906,,14.6361,62.27,12.8855,7.42,6.9,2.03885,5.87195,0.282267,0.641461,16.5443,10.1734,3.61077,2.81751,1.25373,0.265686,0.0942982,0.17138765007257462,0.231102,1.28159,0.291784,0.71291,,,3.99282,0.0744534,0.0657048,999,,,,,,,65.60000000000001,4.373333333333334,62,4.133333333333334,,,,,,,,,,,,,,,,,,,"Ryan Burr","17536",621114
"Yerry De los Santos","NYY",0.991849,0.668986,0,4.17195,29,0,0,0.4921,,17.819,75.69,16.9329,8.89,8.26,1.92908,6.03952,0.472049,0.924699,13.8277,6.98409,3.05043,2.28954,0.974336,0.182689,0.0797928,0.10289589315652847,0.246383,1.28921,0.283256,0.694683,,,4.13541,0.074073,0.0167207,999,,,,,,,71.40000000000002,3.9666666666666677,71,3.9444444444444446,,,,,,,,,,,,,,,,,,,"Yerry De los Santos","21420",660787
"Luis García","LAD",1.35816,0.752084,0,4.59182,34,0,0,3.4865,,22.3441,96.52,23.1979,12.26,11.4,2.5849,7.49927,0.352989,1.17729,18.6778,7.52323,3.02064,2.49061,1.04117,0.193512,0.0776965,0.11581526696681976,0.264082,1.37384,0.309594,0.680883,,,4.10459,0.0733896,-0.0827005,750.5999755859375,,,,,,,92.10000000000001,4.1863636363636365,97,4.409090909090909,,,,,,,,,,,,,,,,,,,"Luis Garcia","6984",472610
"Jordan Romano","PHI",1.65287,1.06635,0,4.55048,46,0,9.172,5.8435,,29.331,125.41,27.7146,15.97,14.83,4.41053,10.4938,0.757308,1.44709,28.7453,8.82028,3.21994,2.73927,1.35334,0.22921,0.0836758,0.1455346718430519,0.244248,1.30266,0.290165,0.69422,,,4.32364,0.0730953,-0.127731,158.24000549316406,,,,,,,186.60000000000002,6.434482758620691,187,6.448275862068965,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
