Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brayan Rocchio","CLE",48,199.443,180.293,41.6411,30.279,8.43874,0.597185,2.32617,20.6559,16.499,14.3782,0.15624,38.6142,2.54612,1.43857,0.787012,3.72957,5.79538,1.96326,0.230963,0.0720917,0.19361,0.372355,0.294808,0.3231,0.278409,0.617908,0.0921366,5.11477,0.279242,,0.00482926,17.4794,-5.70183,78.0581,0.00482926,1.72,-4.971377044450492,3.9422221183776855,0.581794,438.5400085449219,,,,,,,159.7,3.327083333,159.7,3.327083333,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Sal Frelick","MIL",86,366.23,331.082,82.0852,60.9947,14.8226,2.76351,3.50426,40.2906,31.6577,27.8063,0.540185,52.0112,3.44563,2.20034,1.41035,7.16565,12.6875,2.52073,0.24793,0.0759259,0.142018,0.534622,0.31091,0.341147,0.292403,0.652057,0.093217,5.99049,0.282903,,0.815661,36.1757,-6.39108,83.4609,0.815661,3.44,-6.374069333076477,-0.2505970001220703,0.58165,350.260009765625,,,,,,,335.7,3.903488372,335.7,3.903488372,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Gio Urshela","ATH",58,240.085,223.018,58.1248,42.8509,10.9069,0.390104,3.97688,24.6126,23.8931,13.2917,0.337762,39.1708,1.11137,2.03245,0.632365,5.52497,0.475097,0.218033,0.260629,0.0553623,0.163154,0.339326,0.30289,0.366529,0.295959,0.669419,0.105901,2.33188,0.297676,,-0.429265,24.3949,-3.51015,89.3568,-0.429265,0.19,-3.3349039256572723,0.9389291405677795,0.580671,522.22998046875,,,,,,,213.3,3.677586206,213.3,3.677586206,,,,,,,,,,,,,,,,,,,"Gio Urshela","10681",570482
"DJ LeMahieu","NYY",62,264,236.089,58.2174,43.8905,9.51908,0.561777,4.24607,28.875,24.6303,24.1723,0.0349377,45.9114,1.25001,1.7441,0.74449,7.54322,0.974009,0.442849,0.246591,0.0915619,0.173907,0.526499,0.317714,0.345625,0.29886,0.663339,0.0990341,2.91081,0.287578,,-0.515099,27.4342,-3.25033,91.1229,-0.515099,-0.18,-3.1799870133399963,-0.032801553606987,0.57871,651.9500122070312,,,,,,,238,3.838709677,238,3.838709677,,,,,,,,,,,,,,,,,,,"DJ LeMahieu","9874",518934
"Endy Rodríguez","PIT",57,225.637,204.196,50.7096,32.7669,12.1172,0.869779,4.95571,24.3255,25.7027,17.6658,0.273129,43.5399,1.80353,1.72965,0.241945,3.58902,1.16105,0.396842,0.248338,0.0782931,0.192964,0.405739,0.31136,0.389006,0.309654,0.700366,0.140668,3.39317,0.29063,,-0.326411,25.3861,-0.83959,92.8111,-0.326411,0,-2.2517875730991364,0.2807328402996063,0.576646,419.0899963378906,,,,,,,231,4.052631578,231,4.052631578,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Pavin Smith","ARI",66,280.846,244.799,59.7885,37.5802,12.2358,0.747465,9.22512,35.1055,36.3321,32.4593,0.823671,61.6257,1.37639,1.93826,0.273335,5.61887,1.28876,0.391811,0.244235,0.115577,0.219429,0.526717,0.33369,0.413379,0.33039,0.747069,0.169143,3.34281,0.287478,,-0.441586,36.2325,3.58985,107.668,-0.441586,-0.12,2.1144866049289703,-5.976481549441814,0.57204,388.0400085449219,,,,,,,317,4.803030303,317,4.803030303,,,,,,,,,,,,,,,,,,,"Pavin Smith","19892",656976
"Nolan Schanuel","LAA",100,423.389,364.377,91.7237,70.1774,15.9131,1.65497,3.97812,46.7711,34.1652,48.2546,1.83276,62.6973,5.12175,3.57106,2.06495,10.0354,4.68855,1.6552,0.251728,0.113972,0.148084,0.769645,0.34439,0.337236,0.309376,0.681627,0.0855089,3.9339,0.29125,,-0.664201,47.5413,-1.66905,96.7181,-0.664201,1.33,-2.2442359924316406,-6.386049151420593,0.568395,309.1099853515625,,,,,,,409.5,4.095,409.5,4.095,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"J.C. Escarra","NYY",32,126.562,113.329,24.0379,16.0559,5.2628,0.256666,2.4626,12.6232,12.0601,10.3453,0.32745,21.9783,1.73113,0.84561,0.310777,2.31514,0.819412,0.181279,0.212108,0.081741,0.173657,0.470705,0.286052,0.328265,0.276043,0.614317,0.116157,3.49086,0.240438,,-0.122469,10.8537,-3.85653,75.153,-0.122469,3.1,-3.698336288332939,4.910699486732483,0.562137,999,,,,,,,92.6,2.89375,92.6,2.89375,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Andrew McCutchen","PIT",77,320.54,279.308,68.3798,42.9442,13.9578,0.637765,10.84,39.0818,39.7847,35.532,0.0393848,67.7928,2.93596,2.36446,0.399864,6.00054,2.87521,1.07441,0.244819,0.11085,0.211496,0.524126,0.333753,0.415789,0.33237,0.749542,0.170971,3.48452,0.283392,,-0.482874,41.8586,4.60239,108.042,-0.482874,-0.01,2.5770426988601685,-7.889154681935906,0.559361,589.6199951171875,,,,,,,371.4,4.823376623,371.4,4.823376623,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Noelvi Marte","CIN",51,220.324,203.304,51.4443,33.1896,10.278,0.762987,7.21373,27.6193,26.8441,13.464,0.375628,49.4505,1.9427,1.34074,0.272715,3.63469,7.32287,2.04533,0.253042,0.0611101,0.224445,0.272272,0.303798,0.41755,0.315757,0.721348,0.164508,5.46416,0.298895,,0.268151,25.8585,0.2504,93.0119,0.268151,-1.25,-1.5593980848789215,-0.4629629850387573,0.55296,499.42999267578125,,,,,,,235.8,4.623529411,235.8,4.623529411,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Freddy Fermin","KCR",55,211.785,194.944,47.5127,34.5112,8.31503,0.714326,3.97214,21.4046,22.6859,12.6731,0.0259861,39.2649,1.56974,1.68792,0.910568,4.6088,0.584402,0.223092,0.243725,0.0598395,0.185399,0.32276,0.292854,0.354834,0.287759,0.647689,0.111109,3.03675,0.283846,,-0.346706,20.1371,-4.4786,78.8918,-0.346706,-0.6,-5.4300826489925385,3.6438273191452026,0.546077,376.2200012207031,,,,,,,187.2,3.403636363,187.2,3.403636363,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Edmundo Sosa","PHI",37,158.654,144.882,36.2558,23.6504,7.18,0.889733,4.5357,19.6341,18.3796,7.81232,0.163556,35.9053,4.00499,1.01477,0.894099,2.86252,3.11055,0.812961,0.250244,0.0492412,0.226312,0.217581,0.304812,0.406002,0.312835,0.710813,0.155758,5.65345,0.30079,,0.0229055,18.2517,-0.18863,96.9435,0.0229055,-0.24,-0.5526923779398203,0.4783392697572708,0.541119,531.2100219726562,,,,,,,168.5,4.554054054,168.5,4.554054054,,,,,,,,,,,,,,,,,,,"Edmundo Sosa","17022",624641
"Josh Rojas","CHW",66,281.526,248.069,56.8166,39.8865,10.4786,1.03771,5.41381,30.8094,24.8703,27.5316,1.02426,62.1014,1.27575,2.0915,2.1008,4.51867,7.34532,2.42142,0.229036,0.097794,0.220588,0.443333,0.306931,0.345114,0.292037,0.652045,0.116078,4.84846,0.281435,,-0.0284429,27.7267,-4.99491,85.8425,-0.0284429,-0.88,-4.5606603771448135,0.28146839141845703,0.528891,589.5999755859375,,,,,,,247.6,3.751515151,247.6,3.751515151,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Angel Martínez","CLE",52,218.807,198.438,48.986,34.1971,9.72763,1.08076,3.98051,24.0078,20.8263,14.7185,0.200989,41.5506,2.05936,1.61708,1.9731,3.95697,4.56628,1.3414,0.246858,0.0672674,0.189897,0.354231,0.303292,0.366949,0.297522,0.670241,0.120091,5.05714,0.291252,,-0.0181369,22.5049,-2.92685,91.4361,-0.0181369,-0.96,-2.1489149443805218,-0.048103272914886475,0.52782,745.6400146484375,,,,,,,206.4,3.969230769,206.4,3.969230769,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Jacob Young","WSN",91,381.885,344.707,84.0144,69.65,11.554,2.57867,0.231738,41.9691,20.2931,23.5512,0.0470062,69.1655,5.25678,2.04549,6.32458,8.19481,22.6272,4.50193,0.243727,0.061671,0.181116,0.340505,0.300411,0.294224,0.270615,0.594635,0.0504967,6.86649,0.302077,,1.95123,31.0998,-13.2865,69.5883,1.95123,2.73,-11.834153056144714,4.134320974349976,0.524598,294.55999755859375,,,,,,,294,3.23076923,294,3.23076923,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Taylor Walls","TBR",40,170.763,150.424,32.0348,21.621,6.48534,0.948178,2.98033,20.1116,13.9065,17.5742,0.0807537,38.9092,0.659146,1.41074,0.674521,2.01275,8.16055,2.25495,0.212963,0.102916,0.227856,0.451672,0.295577,0.328122,0.28173,0.623699,0.115159,6.39485,0.264263,,0.415665,15.4172,-4.43052,83.1889,0.415665,0.71,-2.848664939403534,2.2034289240837097,0.522533,699.02001953125,,,,,,,147.1,3.6775,147.1,3.6775,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Dane Myers","MIA",52,216.446,198.148,50.7087,35.6957,8.76842,0.952018,5.29256,25.908,22.2845,13.7868,0.0269086,56.1921,2.7023,1.28796,0.521133,3.93909,7.11571,1.90754,0.255914,0.0636963,0.259613,0.245351,0.311209,0.389905,0.310452,0.701114,0.133991,5.62582,0.329219,,0.252256,24.4896,-0.667864,93.3112,0.252256,0.33,-1.4662326276302338,-0.8083864748477936,0.513455,658.6900024414062,,,,,,,225.1,4.328846153,225.1,4.328846153,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Nick Allen","ATL",78,339.836,308.479,74.2212,57.0624,12.5233,1.6706,2.96485,37.7458,24.9605,21.2147,0.354004,59.4054,2.1543,2.04458,5.94352,7.07352,8.99607,2.96673,0.240604,0.0624264,0.174806,0.357118,0.29228,0.320865,0.27501,0.613146,0.0802618,5.47945,0.287146,,-0.0138367,28.8643,-10.6347,70.9772,-0.0138367,1.77,-11.721093937754631,5.27168345451355,0.508477,746.8900146484375,,,,,,,261.4,3.351282051,261.4,3.351282051,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Luis Matos","SFG",44,186.339,171.623,44.6667,29.9693,9.37818,0.59613,4.72306,22.0723,21.0734,10.6721,0.236575,22.6421,1.81699,1.58225,0.645426,3.23199,3.21496,1.00672,0.260261,0.0572722,0.12151,0.471338,0.307795,0.404412,0.312617,0.712208,0.144151,4.66012,0.273887,,-0.0875587,21.4042,-0.253985,99.3559,-0.0875587,0.58,-0.23001736402511597,-1.0900033116340637,0.508046,570.9000244140625,,,,,,,200.7,4.561363636,200.7,4.561363636,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Marcelo Mayer","BOS",32,135.779,123.924,31.206,19.555,7.56612,0.514266,3.57065,16.208,16.153,10.2291,0.722524,29.7517,0.731268,0.714595,0.180582,2.27356,2.66667,0.402886,0.251816,0.0753361,0.219118,0.343816,0.310964,0.40761,0.314586,0.718575,0.155794,4.95206,0.302634,,0.142153,15.8094,0.0278101,96.3422,0.142153,0,-0.4225997179746628,0.6710984110832214,0.494252,999,,,,,,,154.8,4.8375,154.8,4.8375,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","sa3017114",691785
"Blake Perkins","MIL",40,170.317,150.976,34.0947,23.2149,6.3852,1.23603,3.2586,19.639,15.5085,16.1424,0.198976,42.7849,1.14981,1.21745,0.830471,2.28953,7.08384,1.39829,0.225828,0.0947788,0.251208,0.377292,0.303192,0.349245,0.292413,0.652438,0.123417,6.50214,0.290494,,0.542575,16.825,-2.97082,83.4677,0.542575,1.26,-2.7996565103530884,1.8772839307785034,0.49375,653.9299926757812,,,,,,,152.2,3.805,152.2,3.805,,,,,,,,,,,,,,,,,,,"Blake Perkins","19921",663368
"Enrique Hernández","LAD",46,199.45,181.497,42.9458,27.0567,8.31451,0.487652,7.08689,23.8313,25.6261,14.314,0.118238,39.5233,1.46406,1.55031,0.488915,3.26598,0.55611,0.197366,0.23662,0.0717673,0.198162,0.362165,0.295353,0.404944,0.307592,0.700298,0.168325,2.96419,0.262823,,-0.295898,22.1124,-1.06953,95.7177,-0.295898,-0.11,-1.3097088932991028,-0.6014529913663864,0.492254,556.4500122070312,,,,,,,195.7,4.254347826,195.7,4.254347826,,,,,,,,,,,,,,,,,,,"Enrique Hernandez","10472",571771
"Jordan Beck","COL",68,284.603,258.865,64.697,38.6439,13.9993,1.81725,10.2366,37.5147,34.6971,21.815,0.225727,81.9942,1.83609,1.78603,0.300886,3.77202,7.53528,2.1181,0.249926,0.0766507,0.288101,0.266055,0.310755,0.436679,0.326537,0.747434,0.186752,5.98973,0.323361,,0.175094,35.8445,2.76524,93.6029,0.175094,0.42,-1.985985517501831,-2.8330863416194916,0.486043,400.1400146484375,,,,,,,332.6,4.89117647,332.6,4.89117647,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Mike Tauchman","CHW",63,265.776,230.032,54.9653,38.4138,9.80847,1.04472,5.69834,30.5876,25.522,30.9686,0.561763,53.9261,2.32291,1.743,0.709433,5.32617,3.79401,1.21892,0.238946,0.116521,0.2029,0.574277,0.332961,0.364985,0.314128,0.697945,0.126038,4.43071,0.286185,,-0.279156,30.8485,-0.0425379,101.305,-0.279156,-0.37,0.11511722207069397,-4.336049437522888,0.480568,519.6300048828125,,,,,,,272.9,4.331746031,272.9,4.331746031,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Kameron Misner","TBR",60,250.777,224.474,46.999,29.1692,10.6111,1.05902,6.15973,27.9806,24.7048,22.2199,0.284166,81.9854,1.95622,1.65694,0.470015,2.93581,6.9762,1.48815,0.209374,0.0886042,0.326925,0.271023,0.284351,0.348403,0.282651,0.632754,0.139029,5.60001,0.295967,,0.38699,22.825,-6.3227,83.8336,0.38699,1.41,-4.223070323467255,0.48407405614852905,0.478656,999,,,,,,,215.7,3.595,215.7,3.595,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Liam Hicks","MIA",37,142.68,126.287,30.74,22.2486,5.78855,0.396243,2.30653,14.1826,13.9905,12.3703,0.18816,22.6008,2.34982,1.17652,0.495624,2.92349,0.655941,0.195976,0.243413,0.0867001,0.158402,0.547342,0.319727,0.350317,0.301493,0.670044,0.106904,3.22505,0.277246,,-0.229885,15.126,-1.45761,87.304,-0.229885,-0.47,-2.380062460899353,2.200748711824417,0.475005,746.1599731445312,,,,,,,127.7,3.451351351,127.7,3.451351351,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Brooks Baldwin","CHW",57,241.167,220.792,52.4997,35.2077,9.55731,1.4426,6.29213,27.1664,24.1207,15.3792,0.51203,57.0497,1.33516,1.60798,2.05286,3.42049,6.02126,1.35335,0.237779,0.06377,0.236556,0.269576,0.28946,0.379627,0.294335,0.669087,0.141848,5.65378,0.290507,,0.263153,24.193,-3.83777,87.4509,0.263153,1.31,-3.1782492101192474,-0.30606377124786377,0.471837,713.3300170898438,,,,,,,217.9,3.822807017,217.9,3.822807017,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Romy Gonzalez","BOS",46,195.245,178.992,45.6529,30.265,8.47597,0.891074,6.02082,26.2296,22.4837,12.4521,0.128692,51.0504,1.73889,1.46361,0.598273,3.79127,8.26359,2.0135,0.255056,0.063777,0.261469,0.243918,0.307449,0.413278,0.316271,0.720727,0.158223,6.23154,0.321208,,0.499,22.9949,0.301682,97.5209,0.499,1.05,-0.05139836668968201,-1.9107046127319336,0.470811,672.9099731445312,,,,,,,215.5,4.684782608,215.5,4.684782608,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
"Christian Encarnacion-Strand","CIN",49,210.399,193.711,51.0287,30.9806,9.55961,0.464496,10.024,26.0557,32.2338,12.2308,0.414181,50.4405,2.5588,1.69082,0.207776,3.39982,1.35428,0.467301,0.263427,0.0581313,0.239737,0.24248,0.313135,0.472813,0.34032,0.785948,0.209387,3.30399,0.30388,,-0.265623,28.8069,4.35233,109.482,-0.265623,0.01,2.1023544371128082,-4.5990536119788885,0.469568,213.66000366210938,,,,,,,261.5,5.336734693,261.5,5.336734693,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Miguel Andujar","ATH",61,254.49,237.778,63.3459,45.0702,11.509,0.701294,6.06541,29.0661,27.1075,12.9732,0.0326409,32.746,1.48448,1.94123,0.313944,5.75018,2.59963,0.91952,0.266408,0.0509771,0.128673,0.396176,0.3061,0.397235,0.309292,0.703336,0.130827,3.78455,0.285109,,-0.307729,28.5592,-1.02017,98.689,-0.307729,-0.74,-0.6871183216571808,-3.274425506591797,0.468452,530.1199951171875,,,,,,,256.6,4.206557377,256.6,4.206557377,,,,,,,,,,,,,,,,,,,"Miguel Andujar","15878",609280
"Alec Burleson","STL",71,296.785,270.977,70.5216,48.626,12.1426,0.414592,9.33842,34.2797,37.205,20.4433,0.862542,40.8077,1.84352,2.47147,0.758675,6.05532,3.23816,1.34344,0.260249,0.0688826,0.137499,0.500967,0.313823,0.411506,0.318089,0.725329,0.151257,3.38967,0.273992,,-0.432295,35.3832,0.887995,102.525,-0.432295,-0.45,0.45729923248291016,-5.8553497195243835,0.468299,247.38999938964844,,,,,,,314.9,4.435211267,314.9,4.435211267,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Jared Triolo","PIT",42,178.185,160.018,39.405,27.0524,7.7126,0.852222,3.78784,20.7213,18.3054,15.1601,0.0610214,41.4673,1.45172,1.22251,0.333491,2.79207,3.9393,1.18141,0.246254,0.0850803,0.23272,0.365591,0.314963,0.376119,0.307777,0.691082,0.129864,5.05773,0.307085,,-0.0239021,19.7812,-0.929245,91.5525,-0.0239021,0.23,-1.8105915375053883,0.3740329146385193,0.467787,630.4500122070312,,,,,,,177.7,4.23095238,177.7,4.23095238,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Alex Verdugo","ATL",44,190.591,172.247,45.2716,31.2603,9.21686,0.531967,4.26249,22.5326,21.8683,15.0125,0.474029,26.9724,1.19245,1.75579,0.382885,4.44205,1.07395,0.383602,0.262829,0.0787685,0.14152,0.55659,0.323207,0.396755,0.31766,0.719962,0.133926,3.30026,0.287243,,-0.300381,22.6575,0.50527,99.5746,-0.300381,0.49,-0.3966088369488716,-1.4647325277328491,0.466763,575,,,,,,,199.3,4.529545454,199.3,4.529545454,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Alex Call","WSN",58,245.221,213.68,49.3665,33.1794,9.37796,0.915896,5.89327,27.9333,24.2907,25.3081,0.0301842,45.2464,2.93605,1.67476,1.62119,3.91005,6.13403,2.00998,0.23103,0.103206,0.184513,0.559339,0.3186,0.366229,0.307683,0.684829,0.1352,4.80444,0.264733,,-0.0562634,27.2049,-1.29703,94.4434,-0.0562634,0.24,-1.6736522614955902,-2.1587653309106827,0.451865,734.739990234375,,,,,,,238.4,4.110344827,238.4,4.110344827,,,,,,,,,,,,,,,,,,,"Alex Call","19296",669743
"Jose Trevino","CIN",51,201.467,185.267,44.2575,31.5951,7.25685,0.133628,5.27189,19.6281,23.3651,11.8824,0.112346,33.1876,1.51867,1.51588,0.98007,4.70795,0.454522,0.27343,0.238885,0.0589792,0.16473,0.358036,0.288028,0.364864,0.28911,0.652892,0.125979,1.97541,0.262842,,-0.363576,19.3727,-4.04376,75.1447,-0.363576,0,-6.307443201541901,3.935185194015503,0.451542,579.6099853515625,,,,,,,170.7,3.347058823,170.7,3.347058823,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Tyler Heineman","TOR",32,124.462,110.937,23.6762,17.1899,4.13059,0.270263,2.08547,12.5363,10.0035,9.14417,0.233757,25.5626,1.62162,0.780307,1.97871,2.23544,2.07482,0.609346,0.21342,0.0734695,0.205385,0.357716,0.281197,0.311921,0.267676,0.593119,0.0985017,4.40079,0.25682,,-0.043819,9.8448,-4.62138,70.6507,-0.043819,1.94,-4.19755794107914,4.409135818481445,0.451379,747.0800170898438,,,,,,,87.8,2.74375,87.8,2.74375,,,,,,,,,,,,,,,,,,,"Tyler Heineman","13897",623168
"Michael A. Taylor","CHW",46,195.887,177.275,38.5907,24.1352,6.43704,0.641225,7.37728,23.6842,21.6579,14.5315,0.0705879,62.3012,1.3111,1.08195,1.68712,2.76259,6.1439,1.45164,0.217688,0.074183,0.318047,0.233246,0.280295,0.386078,0.293904,0.666373,0.16839,5.79046,0.287208,,0.33609,19.5835,-3.18432,87.1496,0.33609,1.34,-2.5262798070907593,0.3312281370162964,0.448932,719.5700073242188,,,,,,,186.9,4.063043478,186.9,4.063043478,,,,,,,,,,,,,,,,,,,"Michael A. Taylor","11489",572191
"Thairo Estrada","COL",63,265.176,246.697,65.4564,46.4759,11.8361,1.75299,5.39141,32.4678,26.8797,11.8306,0.0325821,49.1351,4.33907,1.7765,0.532808,4.90953,8.5794,2.63587,0.265331,0.0446143,0.185292,0.240778,0.308439,0.393085,0.309324,0.701523,0.127753,6.00635,0.309698,,0.170421,29.765,-1.05628,82.0615,0.170421,-0.05,-5.475906521081924,0.9222221486270428,0.446292,334.20001220703125,,,,,,,266.9,4.236507936,266.9,4.236507936,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"J.D. Martinez",,47,204,183.077,45.5535,26.8396,9.9628,0.24314,8.50793,24.7961,28.9758,17.3229,0.439591,54.6446,1.56783,1.67405,0.20543,3.26225,0.298336,0.120045,0.248821,0.0849162,0.267865,0.31701,0.316458,0.445311,0.332283,0.761769,0.19649,2.20058,0.304654,,-0.335918,26.6258,2.91494,112.272,-0.335918,0,2.5731928944587708,-5.077160358428955,0.445829,696.6699829101562,,,,,,,245.2,5.217021276,245.2,5.217021276,,,,,,,,,,,,,,,,,,,"J.D. Martinez","6184",502110
"Jacob Stallings","COL",60,228.265,201.332,46.7932,33.0707,8.99463,0.0857881,4.6421,22.7113,22.5839,19.5807,0.166811,56.9477,3.00609,1.67751,1.52404,4.82289,0.141164,0.0901305,0.232418,0.0857805,0.249481,0.343836,0.30754,0.347116,0.294517,0.654656,0.114698,1.6566,0.298056,,-0.433417,22.9319,-3.59926,72.1333,-0.433417,0,-7.983818978071213,4.629629611968994,0.442676,432.7200012207031,,,,,,,204.3,3.405,204.3,3.405,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Leody Taveras","SEA",34,142.984,130.502,30.3043,20.1719,5.28835,0.680232,4.16387,17.4094,14.4469,10.0671,0.33004,34.2482,0.44379,1.05274,0.919047,1.85593,6.42799,1.39229,0.232214,0.070407,0.239524,0.293945,0.287299,0.378883,0.293071,0.666182,0.146668,6.24163,0.280651,,0.490115,14.1999,-2.41912,93.4559,0.490115,1.43,-0.5738798379898071,0.08079361915588379,0.442411,449.3999938964844,,,,,,,133.4,3.923529411,133.4,3.923529411,,,,,,,,,,,,,,,,,,,"Leody Taveras","18900",665750
"Jon Berti","CHC",39,167.457,152.319,38.6428,30.2449,5.9529,0.838607,1.6064,20.7697,13.5522,11.8636,0.170953,33.7118,1.49034,0.917599,0.818797,3.44205,9.81845,2.28956,0.253696,0.0708456,0.201317,0.351911,0.312123,0.335428,0.29109,0.647551,0.0817318,6.52834,0.314085,,0.705253,16.3662,-3.09721,85.5014,0.705253,0.38,-2.176621437072754,0.7629966139793396,0.433046,573.9199829101562,,,,,,,160.7,4.12051282,160.7,4.12051282,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Alan Roden","TOR",54,226.384,203.166,51.426,36.4008,10.2267,0.825306,3.97314,26.4958,22.6308,17.4725,0.771258,37.7051,4.16347,1.26366,0.318602,5.17864,3.59513,0.891574,0.253123,0.0771809,0.166554,0.463399,0.32319,0.370253,0.309288,0.693443,0.11713,4.6397,0.291567,,-0.0802454,25.4042,-0.908327,99.7757,-0.0802454,0,-0.13798466697335243,-3.2407407760620117,0.431742,999,,,,,,,222.7,4.124074074,222.7,4.124074074,,,,,,,,,,,,,,,,,,,"Alan Roden","31564",702176
"Javier Sanoja","MIA",36,151.415,141.251,38.5942,28.3882,7.51756,0.892939,1.79549,17.1769,14.5604,7.87959,0.486548,14.5038,0.565107,1.06919,0.650328,3.05134,5.50646,1.44176,0.273231,0.0520396,0.0957885,0.543277,0.312002,0.37723,0.303308,0.689231,0.103999,5.68355,0.292005,,0.239879,16.2707,-1.32821,88.5206,0.239879,0.66,-1.8232924342155457,0.8863374590873718,0.426859,738.0499877929688,,,,,,,160.7,4.463888888,160.7,4.463888888,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Austin Slater","CHW",33,140.763,123.47,30.5545,21.3001,5.25853,0.495102,3.50079,17.1417,14.0869,14.4563,0.017266,36.4205,1.91273,0.699616,0.224328,3.03017,2.75206,0.859235,0.247465,0.102699,0.258737,0.396926,0.333883,0.383134,0.321533,0.717017,0.135669,4.85296,0.321118,,-0.08549,17.1679,0.807036,106.487,-0.08549,0,0.9528944343328476,-1.5277777910232544,0.426286,747.72998046875,,,,,,,153.6,4.654545454,153.6,4.654545454,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Nathan Lukes","TOR",36,150.923,136.082,35.7748,26.1843,6.426,0.515944,2.64848,17.5763,15.233,11.7009,0.262752,25.0484,1.37502,1.02517,0.739542,3.43528,1.89545,0.566001,0.262891,0.077529,0.165968,0.467131,0.325274,0.376083,0.312181,0.701357,0.113192,4.25489,0.302771,,-0.148569,17.2837,-0.258006,101.801,-0.148569,0.21,0.16048353910446167,-1.0862962454557419,0.425048,743.3200073242188,,,,,,,156.9,4.358333333,156.9,4.358333333,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
"Dairon Blanco","KCR",25,103.453,94.4795,22.8182,16.0557,4.00956,0.814128,1.93878,15.5921,7.49528,6.01135,0.0542496,25.74,1.36534,0.616436,0.980164,0.907036,11.978,2.19484,0.241515,0.0581072,0.248809,0.233542,0.294663,0.362749,0.291775,0.657412,0.121234,8.56223,0.309705,,1.32909,10.1673,-1.85702,81.7028,1.32909,1.87,-0.8233579397201538,1.3188536167144775,0.408246,659.2100219726562,,,,,,,109.1,4.364,109.1,4.364,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Lenyn Sosa","CHW",61,260.854,244.956,61.1392,42.0448,11.195,0.847074,7.05227,26.4893,29.8384,10.8807,0.33944,54.7929,1.50759,1.77097,1.73885,4.43129,1.60127,0.592649,0.249592,0.0417118,0.210052,0.198579,0.283763,0.38858,0.294204,0.672344,0.138988,3.49595,0.292548,,-0.333859,26.1409,-4.1781,87.3597,-0.333859,-0.01,-4.083239853382111,-0.7341215703636408,0.401894,467.55999755859375,,,,,,,240,3.934426229,240,3.934426229,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
