Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Josh Naylor","ARI",102,440,394,106,67,23,1,16,53,58,38,2,67,4,4,0,,8,2,0.269711,0.0854231,0.151819,0.562663,0.336718,0.451465,0.344115,0.788184,0.181754,3.88316,0.287304,-0.462546,-0.093692,61.5485,10.4268,116.871,-0.556238,0.705549,8.251591205596924,-7.581951677799225,1.59072,100.47000122070312,,,,,,,558,5.470588235,558,5.470588235,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Carson Kelly","CHC",63,250,219,52,35,9,1,7,29,26,26,1,48,3,2,0,,1,0,0.237477,0.102809,0.19162,0.536524,0.323615,0.388609,0.317038,0.712224,0.151132,3.24523,0.268914,-0.123596,-0.423929,29.549,0.538056,102.899,-0.547525,1.09538,0.3114926815032959,5.970383286476135,1.55063,533.52001953125,,,,,,,258.7,4.106349206,258.7,4.106349206,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Evan Carter","TEX",84,361,312,72,46,13,4,9,50,34,42,1,90,4,3,0,,14,4,0.230509,0.115772,0.248731,0.46545,0.326342,0.381033,0.315875,0.707375,0.150524,7.02529,0.291867,0.0457709,0.589415,42.39,0.443994,103.056,0.635186,0.333608,1.8892043232917786,1.0496574640274048,1.54933,306.04998779296875,,,,,,,389.7,4.639285714,389.7,4.639285714,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Paul Goldschmidt","NYY",105,454,407,103,64,20,0,18,55,62,43,1,113,2,2,0,,6,1,0.252528,0.0938599,0.249342,0.37643,0.325055,0.437587,0.334246,0.762643,0.18506,3.6622,0.304419,-0.051933,-0.0772908,59.9373,7.19341,115.891,-0.129224,-0.0267639,8.070502296090126,-8.239418057724833,1.54847,174.5399932861328,,,,,,,540.6,5.148571428,540.6,5.148571428,,,,,,,,,,,,,,,,,,,"Paul Goldschmidt","9218",502671
"Ryan Jeffers","MIN",70,281,248,60,35,13,1,11,34,36,25,1,65,5,2,1,,2,1,0.240191,0.0873664,0.231938,0.376679,0.319621,0.430301,0.329214,0.749922,0.19011,3.67138,0.279633,-0.176876,-0.382229,36.0194,3.33175,113.051,-0.559106,-0.761085,3.6144288182258606,2.705581486225128,1.53916,232.5800018310547,,,,,,,325.8,4.654285714,325.8,4.654285714,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Taylor Ward","LAA",111,478,425,104,65,20,1,18,57,59,44,1,112,5,4,0,,6,2,0.244477,0.0920078,0.234544,0.392284,0.320495,0.422194,0.326441,0.742689,0.177716,3.63848,0.287813,0.0973896,-0.728221,60.1911,4.6097,108.662,-0.630831,-0.140931,4.07940536737442,-5.191085308790207,1.53521,180.19000244140625,,,,,,,543.1,4.892792792,543.1,4.892792792,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Chase Meidroth","CHW",96,415,348,83,63,14,1,4,41,24,56,1,75,8,3,0,,8,2,0.237548,0.135456,0.181427,0.746614,0.353171,0.319993,0.311462,0.673164,0.0824448,4.00309,0.289317,0,-0.146287,47.2376,-0.945978,99.4386,-0.146287,-1.77489,-0.41093041002750397,1.4028877019882202,1.53315,999,,,,,,,402.3,4.190625,402.3,4.190625,,,,,,,,,,,,,,,,,,,"Chase Meidroth","31580",805367
"Josh Smith","TEX",87,376,326,79,54,15,2,8,45,34,36,1,78,10,3,2,,9,2,0.24122,0.0947308,0.207951,0.455545,0.331913,0.369206,0.315351,0.701119,0.127986,5.32874,0.292509,-0.204393,0.135579,43.9995,0.305766,102.689,-0.0688138,1.01979,1.0807275399565697,1.180897980928421,1.53117,399.80999755859375,,,,,,,396,4.551724137,396,4.551724137,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Luis Rengifo","LAA",93,401,368,96,67,17,2,10,48,41,26,1,66,4,3,1,,13,5,0.260628,0.0649692,0.16514,0.393419,0.314111,0.399479,0.3143,0.71359,0.138851,5.35491,0.292253,0.140649,-0.316894,46.6074,-0.0092856,100.165,-0.176245,0.378124,-0.10121197253465652,1.516704022884369,1.53044,177.5500030517578,,,,,,,425,4.569892473,425,4.569892473,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Adolis García","TEX",102,441,401,95,55,19,1,20,51,61,32,1,123,4,3,0,,11,3,0.237783,0.0730284,0.27793,0.262758,0.299179,0.442514,0.322587,0.741693,0.204731,4.77516,0.286939,0.00791026,0.241014,54.1663,2.89905,107.754,0.248924,0.856572,4.138002261519432,-4.227378308773041,1.51286,151.52000427246094,,,,,,,500.3,4.90490196,500.3,4.90490196,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Brice Turang","MIL",105,455,409,101,75,17,2,7,47,35,40,0,88,1,4,2,,26,5,0.246996,0.0873929,0.193628,0.451343,0.312903,0.346903,0.295706,0.659806,0.099907,5.759,0.296825,0.188036,2.33475,46.1405,-6.74401,85.6757,2.52279,2.77842,-5.213459730148315,4.583971261978149,1.50881,145.1300048828125,,,,,,,441.5,4.204761904,441.5,4.204761904,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Ian Happ","CHC",95,410,356,86,53,18,1,13,50,47,47,1,96,4,3,0,,6,2,0.240465,0.115141,0.235346,0.489243,0.332864,0.409597,0.328839,0.742461,0.169132,4.31269,0.290755,0.0445782,-0.238931,52.3251,4.72912,110.813,-0.194352,0.212312,5.061347723007202,-4.24741031229496,1.50071,130.16000366210938,,,,,,,464.5,4.889473684,464.5,4.889473684,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Andy Pages","LAD",88,379,336,80,46,17,1,15,50,54,32,1,96,8,3,0,,4,2,0.237344,0.0840606,0.252656,0.332708,0.314603,0.430023,0.326381,0.744626,0.192679,4.14945,0.28296,-0.0018973,-0.647643,47.7073,3.63687,108.316,-0.64954,-0.743741,3.0932435393333435,-1.2673516869544983,1.50045,381.8599853515625,,,,,,,430,4.886363636,430,4.886363636,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Jake Rogers","DET",54,213,192,41,25,8,1,8,23,23,17,0,63,2,1,1,,1,0,0.215177,0.0804017,0.29705,0.270667,0.283229,0.382938,0.294271,0.666166,0.167761,3.82449,0.275415,0.0544213,-0.206806,21.3186,-3.39438,89.1077,-0.152384,2.80435,-2.785895735025406,6.957130432128906,1.48252,475.260009765625,,,,,,,200.6,3.714814814,200.6,3.714814814,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Alec Bohm","PHI",105,454,417,112,76,23,1,11,52,51,28,1,76,4,4,0,,4,1,0.267565,0.0619081,0.168255,0.367942,0.317094,0.410042,0.319018,0.727135,0.142477,3.66471,0.300493,-0.310427,-0.519404,54.4374,1.69359,101.089,-0.829831,-1.74557,-0.2430616021156311,-0.6711887121200562,1.47517,164.69000244140625,,,,,,,486.8,4.636190476,486.8,4.636190476,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Luis Arraez","SDP",109,473,436,131,104,21,2,5,54,35,29,2,27,4,3,1,,5,3,0.301251,0.0607765,0.0578599,1.05041,0.347642,0.391393,0.327314,0.739035,0.0901416,3.82501,0.31118,0.164608,-1.03086,59.8727,4.88894,110.922,-0.866248,1.71296,5.266853034496307,-6.844752669334412,1.47319,185.14999389648438,,,,,,,517,4.743119266,517,4.743119266,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Matt Wallner","MIN",61,263,228,55,29,13,1,12,36,39,26,1,87,7,2,0,,2,1,0.242497,0.0993746,0.332296,0.299055,0.335226,0.473076,0.351717,0.808302,0.230579,4.39941,0.330199,0.0520043,-0.357204,38.3781,7.82263,128.801,-0.3052,-0.0239826,8.304312527179718,-2.8406491838395596,1.47229,264.8399963378906,,,,,,,336.2,5.511475409,336.2,5.511475409,,,,,,,,,,,,,,,,,,,"Matt Wallner","26466",670242
"Gabriel Arias","CLE",77,331,304,75,47,16,2,10,36,36,21,1,90,3,3,0,,7,3,0.245516,0.0646336,0.27202,0.237606,0.300144,0.408932,0.310483,0.709077,0.163417,5.05536,0.31317,-0.0356257,-0.223309,37.5063,-1.01453,100.508,-0.258934,0.303028,-0.06767438352108002,3.1619784832000732,1.46372,654.6400146484375,,,,,,,344.7,4.476623376,344.7,4.476623376,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Jake Cronenworth","SDP",105,452,399,93,61,18,3,11,56,44,42,1,83,8,3,1,,4,1,0.234253,0.0926389,0.184344,0.502534,0.316982,0.381608,0.311129,0.698591,0.147355,4.89824,0.267205,0.302567,-0.544153,51.4407,-1.15247,100.07,-0.241586,-2.01596,-0.20399202406406403,-0.8406479358673096,1.4572,284.07000732421875,,,,,,,449.3,4.279047619,449.3,4.279047619,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Salvador Perez","KCR",102,419,387,100,62,19,1,18,45,55,21,1,94,7,3,0,,1,0,0.257066,0.0513425,0.225141,0.228046,0.305449,0.44706,0.3274,0.752509,0.189994,2.16459,0.293562,-0.665858,-0.621458,53.027,4.35632,106.638,-1.28732,-1.62263,1.8732298612594604,-0.9423803091049194,1.45026,74.0199966430664,,,,,,,488.9,4.793137254,488.9,4.793137254,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Cam Smith","HOU",87,377,339,83,49,16,3,15,50,48,31,1,101,5,3,0,,3,1,0.244209,0.082005,0.267937,0.306061,0.31417,0.437572,0.328327,0.751743,0.193364,4.89936,0.301076,-0.0201024,-0.347772,48.0578,4.20337,113.298,-0.367874,0,5.337723672389984,-4.188271522521973,1.42091,999,,,,,,,441.2,5.071264367,441.2,5.071264367,,,,,,,,,,,,,,,,,,,"Cam Smith","35108",701358
"Seiya Suzuki","CHC",89,384,342,89,55,17,3,15,53,48,37,2,100,3,3,0,,7,4,0.261439,0.0958526,0.259783,0.368971,0.335562,0.456352,0.344943,0.791914,0.194913,5.16133,0.324094,-0.226212,-0.759346,54.0197,9.36167,121.61,-0.985558,-0.184991,8.87018895149231,-8.057213470339775,1.41317,84.3499984741211,,,,,,,485.9,5.459550561,485.9,5.459550561,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Nathaniel Lowe","WSN",104,451,395,103,71,18,2,13,51,43,50,1,104,3,3,0,,3,1,0.261245,0.110634,0.229911,0.481205,0.346481,0.412011,0.336266,0.758492,0.150766,3.59327,0.321513,-0.536966,-0.638456,60.3086,7.87614,113.608,-1.17542,0.480386,6.111391663551331,-7.5751692950725555,1.40907,262.8599853515625,,,,,,,529.5,5.091346153,529.5,5.091346153,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Ke'Bryan Hayes","PIT",101,435,400,100,71,19,2,8,45,36,29,0,86,3,3,0,,11,3,0.251022,0.0665656,0.197334,0.337325,0.304223,0.367661,0.298086,0.671884,0.116639,5.04214,0.29984,0.124786,0.123975,44.9132,-5.62085,85.0544,0.248761,4.93433,-7.464276984333992,6.487112045288086,1.4029,362.1099853515625,,,,,,,410.2,4.061386138,410.2,4.061386138,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Brandon Marsh","PHI",79,342,301,73,48,14,2,9,45,36,35,1,105,2,3,1,,9,3,0.243382,0.101539,0.308278,0.329376,0.323063,0.393405,0.317541,0.716468,0.150023,5.9752,0.339256,0.256478,0.196743,40.5794,0.87332,100.099,0.453221,1.57653,0.4933134727180004,1.5583212971687317,1.39391,309.3299865722656,,,,,,,364.1,4.608860759,364.1,4.608860759,,,,,,,,,,,,,,,,,,,"Brandon Marsh","20202",669016
"Bryan Reynolds","PIT",109,470,421,109,71,20,3,15,56,50,40,2,107,6,3,0,,7,2,0.258194,0.0850579,0.226875,0.374911,0.329435,0.42767,0.332474,0.757105,0.169476,4.75712,0.308801,0.186695,-0.333868,61.4369,6.78963,108.112,-0.147173,-0.701179,4.379967883229256,-6.677567899227142,1.38874,98.11000061035156,,,,,,,551.2,5.056880733,551.2,5.056880733,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"JJ Bleday","ATH",102,440,382,85,49,21,2,13,50,48,53,1,98,2,3,0,,4,2,0.221821,0.119423,0.222774,0.536073,0.3169,0.390372,0.314575,0.707271,0.168551,3.93138,0.260641,-0.157312,-0.691781,51.2076,0.0858991,102.386,-0.849093,-3.20781,0.34426623582839966,-1.6369754076004028,1.38408,263.0799865722656,,,,,,,455.5,4.465686274,455.5,4.465686274,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Anthony Santander","TOR",111,479,430,103,59,22,1,21,57,69,41,1,98,5,3,0,,2,1,0.2395,0.0854292,0.205507,0.415699,0.310977,0.443212,0.329024,0.754189,0.203712,3.05454,0.260677,-0.00711986,-0.690596,61.3124,5.60546,113.589,-0.697716,-0.543557,6.708546698093414,-9.393557846546173,1.37621,99.44999694824219,,,,,,,552.7,4.979279279,552.7,4.979279279,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"Xavier Edwards","MIA",101,437,391,105,84,18,2,1,42,22,37,0,70,1,4,4,,22,5,0.26906,0.0846026,0.159345,0.530939,0.330863,0.33503,0.300193,0.665893,0.0659697,5.68401,0.321229,0.142391,1.63013,45.883,-4.91725,86.4324,1.77253,-0.665072,-5.266240477561951,3.944341480731964,1.37516,139.80999755859375,,,,,,,411.8,4.077227722,411.8,4.077227722,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Trey Sweeney","DET",77,334,299,67,43,14,2,9,36,32,30,0,87,3,2,0,,9,2,0.223031,0.0904722,0.260078,0.347866,0.297895,0.365725,0.295822,0.66362,0.142694,5.28156,0.282314,-0.0524796,0.449226,33.8673,-4.91467,90.1938,0.396746,1.91925,-3.32389298081398,5.458142876625061,1.37217,499.0199890136719,,,,,,,323.3,4.198701298,323.3,4.198701298,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Yoán Moncada","LAA",87,375,333,80,52,17,1,10,44,42,37,1,101,3,2,0,,3,1,0.241416,0.0975206,0.268542,0.363148,0.320725,0.39342,0.317009,0.714145,0.152004,3.83192,0.312544,0.0243056,-0.43,44.4291,0.800658,102.061,-0.405694,-0.108518,0.47387775778770447,-0.09015393257141113,1.335,529.9299926757812,,,,,,,386.9,4.447126436,386.9,4.447126436,,,,,,,,,,,,,,,,,,,"Yoan Moncada","17232",660162
"Alek Thomas","ARI",78,339,311,80,51,17,3,7,45,36,21,0,65,3,3,1,,8,3,0.256567,0.0624925,0.192424,0.324764,0.307391,0.406926,0.312973,0.714316,0.150359,6.3892,0.299726,0.21421,0.0362605,39.004,-0.365576,95.9897,0.250471,1.68853,-1.3619231581687927,2.8982512950897217,1.3306,558.010009765625,,,,,,,348,4.461538461,348,4.461538461,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Kyle Isbel","KCR",90,391,356,88,58,18,4,8,49,37,25,0,81,4,3,4,,10,3,0.246652,0.0640184,0.207039,0.309209,0.301118,0.388008,0.303853,0.689125,0.141355,6.42186,0.295439,0.389103,0.124089,42.1818,-3.25963,90.1566,0.513192,2.02745,-3.8628777861595154,3.4237473011016846,1.30372,543.1400146484375,,,,,,,384.6,4.273333333,384.6,4.273333333,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"Jake Burger","TEX",85,366,336,84,47,16,1,20,46,56,22,1,99,6,3,0,,1,1,0.250932,0.0593762,0.27022,0.219733,0.305628,0.483735,0.340323,0.789363,0.232802,3.4456,0.293013,-0.0446835,-0.50501,50.0984,7.56983,120.167,-0.549694,-0.939865,7.841412723064423,-7.54542088508606,1.29327,108.66000366210938,,,,,,,457.6,5.383529411,457.6,5.383529411,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Jonathan Aranda","TBR",79,342,298,77,50,15,1,11,42,40,34,1,83,6,3,0,,1,0,0.257157,0.0992235,0.242654,0.40891,0.342655,0.426792,0.339404,0.769447,0.169634,3.14524,0.315647,0.0586574,-0.584841,46.5237,6.81767,123.556,-0.526184,0.328782,8.624498784542084,-7.5560944974422455,1.28936,318.1600036621094,,,,,,,407.7,5.160759493,407.7,5.160759493,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Ryan Mountcastle","BAL",82,355,325,85,51,18,1,15,44,51,24,1,86,2,3,0,,3,1,0.261758,0.0688305,0.242121,0.284282,0.31441,0.461019,0.335733,0.775429,0.199261,3.71665,0.307902,-0.090045,-0.377353,47.2817,6.04386,119.561,-0.467398,0.17646,7.42432963848114,-6.820299416780472,1.28681,227.75,,,,,,,430.8,5.253658536,430.8,5.253658536,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Jeff McNeil","NYM",95,410,371,95,68,19,1,7,47,39,27,1,53,8,3,1,,4,1,0.255868,0.0663369,0.128462,0.516393,0.317779,0.369381,0.306324,0.68716,0.113514,4.31026,0.280258,-0.28253,-0.26334,44.9869,-2.60907,96.6847,-0.54587,0.185294,-2.157336175441742,0.7811273336410522,1.27418,446.95001220703125,,,,,,,397.4,4.183157894,397.4,4.183157894,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Heliot Ramos","SFG",94,404,369,92,57,18,2,15,48,49,28,1,109,4,3,0,,6,2,0.249895,0.0703663,0.268865,0.261716,0.30812,0.42861,0.321713,0.736731,0.178716,4.62731,0.312019,-0.133714,-0.132628,49.3853,2.3769,105.455,-0.266343,1.28605,2.3526207208633423,-3.697281837463379,1.25996,200.07000732421875,,,,,,,452.6,4.814893617,452.6,4.814893617,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Trevor Story","BOS",95,411,374,86,54,18,1,13,44,47,30,0,120,5,3,0,,15,4,0.229143,0.0723297,0.291399,0.248215,0.292279,0.387572,0.300357,0.679851,0.158429,5.36443,0.298086,0.161807,0.90118,43.2013,-4.5705,86.3829,1.06299,-0.488184,-5.301233410835266,3.7365077435970306,1.25649,253.11000061035156,,,,,,,410,4.315789473,410,4.315789473,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Jordan Lawlar","ARI",62,268,239,58,37,12,2,6,35,28,22,0,69,4,2,0,,13,3,0.243996,0.0820765,0.256523,0.319957,0.315207,0.394656,0.313957,0.709863,0.15066,7.17283,0.312474,-0.00179739,1.01064,31.0637,-0.0793343,96.6495,1.00884,2.91406,-0.05678415298461914,3.1848962604999542,1.25041,403.510009765625,,,,,,,282.7,4.559677419,282.7,4.559677419,,,,,,,,,,,,,,,,,,,"Jordan Lawlar","29976",691783
"Jonah Heim","TEX",63,247,227,53,35,10,1,7,26,26,18,0,48,1,2,0,,2,0,0.233029,0.0720148,0.194578,0.370107,0.290627,0.379088,0.296074,0.669715,0.146058,3.47129,0.263067,-0.0601955,-0.206884,25.1676,-3.59538,89.1971,-0.26708,1.61856,-3.307011157274246,6.451889991760254,1.24278,307.239990234375,,,,,,,231.1,3.668253968,231.1,3.668253968,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Jordan Walker","STL",95,410,373,97,60,22,2,13,48,49,29,1,99,4,4,0,,7,2,0.259868,0.069728,0.24135,0.288909,0.317035,0.436982,0.328817,0.754017,0.177114,4.79586,0.315959,0.0360342,0.0185687,52.3178,4.7218,109.719,0.0546029,-2.12638,4.778612915426493,-6.513879060745239,1.23705,295.69000244140625,,,,,,,474.3,4.992631578,474.3,4.992631578,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Christian Yelich","MIL",98,425,369,93,62,17,1,12,50,43,50,1,100,3,2,0,,16,3,0.251645,0.118859,0.236439,0.502705,0.34396,0.403963,0.332587,0.747923,0.152318,5.1613,0.311849,0.306215,1.00783,55.5297,6.17082,110.405,1.31404,-0.49764,6.558774471282959,-8.80319532752037,1.23685,112.05000305175781,,,,,,,500.6,5.108163265,500.6,5.108163265,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Kerry Carpenter","DET",78,339,309,80,48,15,1,15,40,45,22,1,77,5,3,0,,3,2,0.258633,0.0661198,0.227832,0.290213,0.316472,0.465208,0.338801,0.78168,0.206575,3.48047,0.294585,-0.250483,-0.663888,45.9667,6.59711,120.275,-0.914371,-0.181736,6.894860088825226,-6.266458407044411,1.23386,191.8800048828125,,,,,,,410.3,5.26025641,410.3,5.26025641,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Jose Trevino","CIN",51,202,186,45,31,8,0,5,19,19,12,0,34,1,1,1,,1,0,0.242781,0.0612407,0.169672,0.360936,0.292546,0.372249,0.29422,0.664796,0.129468,3.0622,0.271065,-0.133351,-0.269361,20.2094,-3.22712,78.5712,-0.402712,3.78523,-5.531564831733704,7.723498582839966,1.21184,579.6099853515625,,,,,,,177.1,3.472549019,177.1,3.472549019,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Dillon Dingler","DET",57,226,207,47,29,9,1,7,24,24,14,0,66,4,2,0,,1,0,0.227431,0.0620903,0.29085,0.213479,0.287052,0.387511,0.297272,0.674562,0.160079,3.66631,0.293797,-0.0337235,-0.283952,23.25,-3.07469,91.2085,-0.317676,2.05039,-2.581872582435608,6.474001884460449,1.19808,577.3599853515625,,,,,,,209.7,3.678947368,209.7,3.678947368,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Luis Urías","ATH",66,283,245,57,38,11,0,8,30,28,29,1,58,6,2,0,,2,1,0.234195,0.102341,0.205047,0.499108,0.328236,0.383502,0.318513,0.711738,0.149307,3.31278,0.271413,-0.0170486,-0.453959,33.8486,0.942663,105.142,-0.471007,-0.289157,1.1845042407512665,0.9386205673217773,1.19656,727.219970703125,,,,,,,287.3,4.353030303,287.3,4.353030303,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Cody Bellinger","NYY",93,403,364,87,55,17,1,14,48,49,32,1,78,2,4,0,,9,2,0.239419,0.0804165,0.194465,0.413527,0.302152,0.407896,0.311343,0.710048,0.168477,4.88578,0.265378,0.164211,0.156168,45.8603,-0.957253,99.8603,0.320379,-0.319058,0.2563714012503624,-2.1582559049129486,1.19328,92.4000015258789,,,,,,,423.3,4.551612903,423.3,4.551612903,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Danny Jansen","TBR",60,238,207,46,28,10,0,8,27,28,25,0,49,3,2,0,,1,0,0.222082,0.106329,0.207297,0.512933,0.31394,0.389963,0.31333,0.703903,0.16788,2.83456,0.250411,-0.0549921,-0.365286,27.4443,-0.189072,105.306,-0.420278,-0.970489,1.014306515455246,3.6730294227600098,1.18146,304.8299865722656,,,,,,,240.7,4.011666666,240.7,4.011666666,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Jorge Soler","LAA",100,432,379,88,47,19,0,21,52,63,45,1,113,5,3,0,,1,0,0.230837,0.103849,0.26125,0.39751,0.317498,0.448513,0.334607,0.766011,0.217676,2.26984,0.268107,-0.59204,-0.715542,57.1735,6.97094,114.378,-1.30758,-0.0994617,5.754164695739746,-8.767362788319588,1.17884,205.88999938964844,,,,,,,518.2,5.182,518.2,5.182,,,,,,,,,,,,,,,,,,,"Jorge Soler","14221",624585
"Tyler Fitzgerald","SFG",96,415,379,87,55,17,2,13,47,45,25,0,127,6,3,1,,14,3,0.230465,0.0599343,0.307253,0.195065,0.287092,0.38992,0.297975,0.677012,0.159454,6.12571,0.308598,0.174129,0.97001,42.7877,-5.39595,89.5385,1.14414,0.852378,-4.003690123558044,1.394045114517212,1.1641,242.5800018310547,,,,,,,402.3,4.190625,402.3,4.190625,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Miguel Vargas","CHW",98,425,370,86,56,19,1,10,42,38,46,1,87,5,4,0,,8,2,0.233336,0.107526,0.203711,0.527836,0.321866,0.372541,0.310589,0.694407,0.139204,4.26889,0.275248,0.0741264,-0.0339961,48.0946,-1.26425,98.8273,0.0401303,-0.721831,-0.5261693447828293,-2.527385890483856,1.14961,388.3399963378906,,,,,,,429,4.37755102,429,4.37755102,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Jo Adell","LAA",55,237,215,51,27,11,1,12,30,37,17,1,70,3,2,0,,7,2,0.238917,0.0705459,0.293946,0.239997,0.300883,0.471188,0.333463,0.772071,0.232271,5.43685,0.289317,-0.00748581,0.252021,31.094,3.60207,113.577,0.244535,-1.44429,3.896334320306778,-0.9668247401714325,1.11923,285.45001220703125,,,,,,,288.7,5.249090909,288.7,5.249090909,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Harrison Bader","MIN",75,324,298,72,48,14,1,8,35,34,19,0,70,4,2,0,,12,4,0.241803,0.0580515,0.216111,0.268619,0.294324,0.38166,0.298442,0.675984,0.139857,5.26655,0.28671,0.125424,0.191576,33.5156,-4.09115,91.5126,0.317,3.69495,-2.8056809306144714,2.756064713001251,1.1114,472.25,,,,,,,307.3,4.097333333,307.3,4.097333333,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Garrett Mitchell","MIL",57,248,219,53,32,10,1,8,30,28,24,1,75,2,2,1,,10,2,0.240405,0.0976836,0.302651,0.32276,0.319935,0.413762,0.323105,0.733697,0.173357,6.06408,0.32325,0.0622352,0.725734,30.5229,1.73026,104.047,0.787969,0.00600643,1.978009283542633,0.3851730916649103,1.10134,244.66000366210938,,,,,,,279.1,4.896491228,279.1,4.896491228,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Tyrone Taylor","NYM",77,334,308,72,44,16,3,10,43,41,17,0,77,6,2,1,,8,2,0.234619,0.0516055,0.229703,0.224662,0.2865,0.399752,0.300802,0.686252,0.165133,6.33356,0.278396,0.08866,0.183629,35.1896,-3.59235,92.9821,0.272289,1.86463,-2.507196366786957,1.9729667752981186,1.09895,669.5599975585938,,,,,,,331.3,4.302597402,331.3,4.302597402,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Parker Meadows","DET",56,243,217,51,32,9,3,7,30,27,21,0,56,2,2,1,,8,2,0.234753,0.0883864,0.230216,0.383929,0.306186,0.397008,0.309606,0.703194,0.162255,6.69147,0.282748,0.178003,0.269077,27.2928,-0.912254,99.841,0.44708,1.15616,0.40321166440844536,1.8783856630325317,1.07339,287.75,,,,,,,256.2,4.575,256.2,4.575,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Ryan O'Hearn","BAL",77,334,304,80,51,15,1,12,42,43,25,1,65,2,2,0,,3,1,0.262449,0.074511,0.193816,0.384441,0.32097,0.442267,0.332948,0.763238,0.179818,4.19233,0.294581,-0.179182,-0.441682,43.8001,4.95284,117.612,-0.620864,0.00262018,6.072724282741547,-6.847225702833384,1.07325,359.2900085449219,,,,,,,389.9,5.063636363,389.9,5.063636363,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
